Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S6917506,"561 Florida Ave, LLC",Legal Name,Limited Liability Company,"11922 Safa Ct, Herndon, VA, 20170 - 0000, USA",FATIMA Y   MIRZA ,Active,
11540944,"5630 Eighth Street, LLC",Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad  Martin ,Active,
07841323,5M Networks Inc.,Legal Name,Stock Corporation,"1359 BUTTER CHURN DR, HERNDON, VA, 20170 - 0000, USA",MOHAMMAD OHIUDDIN   MAHBOOB ,Inactive,
S4386274,"6 Gannon Court, LLC",Legal Name,Limited Liability Company,"11609 TORI GLEN CT, HERNDON, VA, 20170 - 0000, USA",Rebecca  Dunlop ,Active,
11142388,602 BRAVE LLC,Legal Name,Limited Liability Company,"754 Elden St Ste 301, Herndon, VA, 20170, USA",Michael Thomas Chambers ,Inactive,
11686282,613MerlinsLn LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Active,
S4907848,621 Hamilton St NW LLC,Legal Name,Limited Liability Company,"4401 MacArthur Blvd., Washington, DC, 20007 - 0000, USA",SAMANTHA JEAN   DEMPSEY ,Inactive,
11745042,6214 Cottonwood LLC,Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad Lee Martin ,Active,
11466532,627LipizzanDr LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Active,
S7604822,6351A Hawk View LLC,Legal Name,Limited Liability Company,"12319 Exbury St, Herndon, VA, 20170 - 0000, USA",Tiondra  Willingham ,Active,
S5064888,645 Elden LLC,Legal Name,Limited Liability Company,"4670 CARISBROOKE LN, FAIRFAX, VA, 22030 - 0000, USA",BHUPINDER K   NANDA ,Inactive,
11527888,"6513 Hitt, LLC",Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad Lee Martin ,Active,
S6675773,657MD LLC,Legal Name,Limited Liability Company,"657 MISSISSIPPI DRIVE, HERNDON, VA, 20170 - 0000, USA",DASARI S   RAO ,Active,
S7164504,661EC LLC,Legal Name,Limited Liability Company,"661 Eric Court, Herndon, VA, 20170 - 0000, USA",VISHAL NAIDU   DASARI ,Active,
S6675864,661MD LLC,Legal Name,Limited Liability Company,"657 MISSISSIPPI DRIVE, HERNDON, VA, 20170 - 0000, USA",DASARI S   RAO ,Active,
11331769,66PlazaStNe LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Inactive,
11302604,"6719 Danforth, LLC",Legal Name,Limited Liability Company,"6841 Elm St Unit 601, Mc Lean, VA, 22101 - 8022, USA",Brad  L. Martin ,Inactive,
11230944,"6920 Holsing Lane, LLC",Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad  L. Martin ,Inactive,
11349033,7 Cedar Drive LLC,Legal Name,Limited Liability Company,"1619 Winterwood Pl, Herndon, VA, 20170 - 2984, USA",Steven Charles Walters ,Active,
S5109014,7 NAILS & SPA LLC,Legal Name,Limited Liability Company,"1118 HERNDON PKWY, HERNDON, VA, 20170 - 0000, USA",QUYEN T   NGUYEN ,Active,
05422217,"702 S. WASHINGTON ST, INC.",Legal Name,Stock Corporation,"702 S Washington St, Falls Church, VA, 22046 - 4018, USA",NAJIB   AZAR ,Active,
S5218476,7044 Longstreet C Raleigh LLC,Legal Name,Limited Liability Company,"226 HERNDON STATION SQUARE, HERNDON, VA, 20170 - 0000, USA",CHRISTOPHER   GEORGE ,Inactive,
S6281820,"709 Pine Street, LLC",Legal Name,Limited Liability Company,"633 Jefferson St, Herndon, VA, 20170 - 4710, USA",THOMAS P.   FINLEY ,Active,
11456126,"7102 Capitol View, LLC",Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad  Martin ,Inactive,
11005203,"7103 Elizabeth, LLC",Legal Name,Limited Liability Company,"6841 Elm St Unit 601, Mc Lean, VA, 22101 - 8022, USA",Brad  Martin ,Inactive,
07963069,711 AUTO MECHANIC SHOP INC.,Legal Name,Stock Corporation,"794 CENTER STREET, SUITE D, HERNDON, VA, 20170 - 0000, USA",JOSE FELIPE MATA   ALVAREZ ,Inactive,
07629504,"711 MECHANIC SHOP, INC.",Legal Name,Stock Corporation,"794 CENTER ST. SUITE D, HERNDON, VA, 20170 - 0000, USA",VICTOR H   RODRIGUEZ ,Inactive,
07107402,"711 UNIQUE MECHANIC SHOP, INC.",Legal Name,Stock Corporation,"6315 TORRENCE ST, BURKE, VA, 22015 - 0000, USA",VICTOR H   RODRIGUEZ ,Inactive,
S7471024,"7111 Fort Hunt Rd, LLC",Legal Name,Limited Liability Company,"580 Herndon Pkwy - Suite 300, Herndon, VA, 20170 - 0000, USA",GIANCARLO   REYES ,Inactive,
S7714134,"714 PINE STREET, LLC",Legal Name,Limited Liability Company,"1291 MONROE STREET, HERNDON, VA, 20170 - 0000, USA",JEFFREY JOHN   FAIRFIELD ,Inactive,
11089998,"7201 Elizabeth Drive, LLC",Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad  Martin ,Inactive,
11620497,"7211 Thrasher Road, LLC",Legal Name,Limited Liability Company,"1356 Beverly Rd Ste 225, Mc Lean, VA, 22101 - 3640, USA",Brad Lee Martin ,Active,
S3093988,"751 Cordell Properties, LLC",Legal Name,Limited Liability Company,"9341 CORNWELL FARM DRIVE, GREAT FALLS, VA, 22066 - 0000, USA",PHILIP   NICKLES ,Inactive,
S8296925,752Hickoryct LLC,Legal Name,Limited Liability Company,"12332 Streamvale Cir, Hernodn, VA, 20170 - 0000, USA",Crescent Operative Inc.,Inactive,
11101298,758 Palmer Dr LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Active,
11478406,"76 West Sailing Charters, LLC",Legal Name,Limited Liability Company,"11810 Forest Heights Ct, Herndon, VA, 20170, USA",Steven  Toole ,Pending Inactive,
11575770,790 station st management LLC,Legal Name,Limited Liability Company,"728 Pine St, Herndon, VA, 20170, USA",syed  hussain ,Inactive,
11548934,790 STATION STREET MANAGEMENT LLC,Legal Name,Limited Liability Company,"728 Pine St, Herndon, VA, 20170, USA",Syed  Hussain ,Active,
S5113537,"799A Kahelu Ave, LLC",Legal Name,Limited Liability Company,"481 CARLISLE DR, HERNDON, VA, 20170 - 0000, USA",PHILIP A   NICKLES ,Active,
S6592390,7th Street NW LLC,Legal Name,Limited Liability Company,"11726 Shaker Knolls Ct, Herndon, VA, 20170 - 0000, USA",HELALUDDIN   WARDAK ,Inactive,
11226044,"80 Beans Consulting, LLC",Legal Name,Limited Liability Company,"1227 Bond St, Herndon, VA, 20170 - 3529, USA",Sophia Helen Seremetis ,Inactive,
S4727089,801 Elden LLC,Legal Name,Limited Liability Company,"801 Elden St., Herndon, VA, 20170 - 0000, USA",RICHARD   COOK ,Inactive,
11686276,8234SterlingSt LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Active,
S8515647,"8314FlowerAve, LLC",Legal Name,Limited Liability Company,"12041 Heather Down Drive, Herndon, VA, 20170 - 0000, USA",JOHN NABIL   HANNA ,Active,
11450444,8601 Beech Hollow LLC,Legal Name,Limited Liability Company,"950 Herndon Pkwy Ste 350, Herndon, VA, 20170 - 5538, USA",Curtis  Morton ,Inactive,
11750959,86Cowbell LLC,Legal Name,Limited Liability Company,"12033 Heather Down Dr, Herndon, VA, 20170, USA",Jeffrey Alan Moffatt ,Active,
11412931,9 Cedar LLC,Legal Name,Limited Liability Company,"1619 Winterwood Pl, Herndon, VA, 20170 - 2984, USA",Steven Charles Walters ,Active,
S4999084,"9 Enterprises, LLC",Legal Name,Limited Liability Company,"1117 PLAYER WAY, HERNDON, VA, 20170 - 0000, USA",JEANINE D   CLOYD ,Inactive,
07382310,9 OLYMPIA CONSTRUCTIONS INC.,Legal Name,Stock Corporation,,BHUPINDER   SINGH ,Inactive,
11584220,911 AIR-CARE LLC,Legal Name,Limited Liability Company,"1210 Autumn Pl, Herndon, VA, 20170 - 4101, USA",Ali Reza  Dehghani ,Active,
11783352,911Construction-Care LLC,Legal Name,Limited Liability Company,"1210 AUTUMN PL, Herndon, VA, 20170, USA",Ali Reza  Dehghani ,Active,
S2131581,9161 LIBERIA AVENUE LLC,Legal Name,Limited Liability Company,"12208 WINDSOR HALL WAY, HERNDON, VA, 20170 - 0000, USA",BASHAR   ISLAM ,Inactive,
11398167,9305Starmistrd LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Active,
11116807,931 MAIN STREET LLC,Legal Name,Limited Liability Company,"1103 Burwick Dr, Herndon, VA, 20170, USA",Paulina   Vasquez ,Active,
S5560323,9325 Old Concord Rd Unit E LLC,Legal Name,Limited Liability Company,"1020 Elden St. Suite 103, Herndon, VA, 20170 - 0000, USA",YUEN   POON ,Active,
S5573094,9325 Unit M LLC,Legal Name,Limited Liability Company,"1020 Elden St Suite 103, Herndon, VA, 20170 - 0000, USA",YUEN   POON ,Active,
S5573201,9409 Unit J LLC,Legal Name,Limited Liability Company,"1020 Elden St. Suite 103, Herndon, VA, 20170 - 0000, USA",YUEN   POON ,Active,
11101296,9467 Brightstar Drive LLC,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Crescent Operative Inc.,Active,
11337192,999 Front Royal LLC,Legal Name,Limited Liability Company,"520 Herndon Pkwy Ste H, Herndon, VA, 20170 - 6218, USA",Rajiv  Abrol ,Active,
11607941,9AY INC.,Legal Name,Stock Corporation,"2108 Gallows Rd Ste C, Vienna, VA, 22182 - 3980, USA",ASAD  YOUSAF ,Inactive,
11489233,9NINE ENTERPRISE LLC,Legal Name,Limited Liability Company,"655 NATHANIEL CHASE LN, Herndon, VA, 20170, USA",NISMA  ALY ,Active,
07819584,A & A CLEANING SERVICES INC.,Legal Name,Stock Corporation,,BELINDA H   LOPEZ ,Inactive,
11009891,A & C TRIM CARPENT LLC,Legal Name,Limited Liability Company,"1011 kINGS CT, Herndon, VA, 20170, USA",Amilcar   Rivera ,Active,
06796718,A & D TREE SERVICES INC.,Legal Name,Stock Corporation,"408 PICKETT LANE, HERNDON, VA, 20170 - 0000, USA",CARLOS   MEDRANO ,Inactive,
S4043057,"A & D Tree Services, LLC",Legal Name,Limited Liability Company,"408 PICKETT LANE, HERNDON, VA, 20170 - 0000, USA",CARLOS   MEDRANO ,Inactive,
11541729,A & G FENCES SERVICES LLC,Legal Name,Limited Liability Company,"845 LOCUST ST APT 208, Herndon, VA, 20170, USA",ALAM GABRIEL CRUZ CASTELLANOS ,Active,
S6175667,A & J Contracting LLC,Legal Name,Limited Liability Company,"8807 Sudley Road, Manassas, VA, 20110 - 0000, USA",JOSE JERRY   DELCID ,Inactive,
11706832,A & K HOME IMPROVEMENT LLC,Legal Name,Limited Liability Company,"2100 Wordsworth Ct   Apt 101, Herndon, VA, 20170, USA",Ever Alexander    Marquez Lemus ,Active,
11168586,A & K Real Property LLC,Legal Name,Limited Liability Company,"22854 Bryant Ct Ste 109, Sterling, VA, 20166 - 9530, USA",KAMAL  KHWEIS ,Active,
05258785,A & L Dulles Park Services Inc.,Legal Name,Stock Corporation,"1098 ELDEN STREET, HERNDON, VA, 20170 - 0000, USA",NGA LE   PHAM ,Active,
07467467,A & O Tech Inc.,Legal Name,Stock Corporation,"102 Quietwalk Ln, Herndon, VA, 20170 - 6226, USA",CHANG SHENG   ZHA ,Inactive,
06837413,"A & V SERVICE, INC.",Legal Name,Stock Corporation,"311 SUNSET PARK DRIVE, HERNDON, VA, 20170 - 0000, USA",RAMIN   MALAKOOTI ,Inactive,
S5845690,A Better Cleaning Solution LLC,Legal Name,Limited Liability Company,"2254 COVENT GARDENS CT, RESTON, VA, 20191 - 0000, USA",EDITH BEATRIZ   FERRUFINO ,Active,
07009681,"A Capital Electric Contractors, Inc.",Legal Name,Stock Corporation,"305 SUNSET PARK DR, HERNDON, VA, 20170 - 0000, USA",OLGA   GONZALEZ ,Active,
07552946,"A Carpet Engineer, INC.",Legal Name,Stock Corporation,"12421 Willow Falls Dr, Herndon, VA, 20170 - 2088, USA",REZA   AHMADPOUR ,Active,
S5078169,"A Clean Cut Lawn Service, LLC",Legal Name,Limited Liability Company,"178 Laurel Way, Apartment 3A, Herndon, VA, 20170 - 0000, USA",SHABIER   HUSSAIN ,Inactive,
S4882017,A Common Home LLC,Legal Name,Limited Liability Company,"563 Van Buren Street, Herndon, VA, 20170 - 0000, USA",ARTHUR J   VIENTE ,Inactive,
11139872,A Gist LLC,Legal Name,Limited Liability Company,"414 Old Dominion Ave , Herndon, VA, 20170, USA",Devin   Gist  ,Active,
11663230,A J PAINTING SERVICES LLC,Legal Name,Limited Liability Company,"1153 AUTUMNHAZE CT, Herndon, VA, 20170, USA",ALVARO  JECHUNA ,Active,
04676391,"A KID'S PLACE WEST, INC.",Legal Name,Stock Corporation,"12215 SUGAR MAPLE DRIVE, HERNDON, VA, 20170 - 0000, USA",PRADEEP   VERMA ,Active,
11625526,"A Life Inspired, Inc.",Legal Name,Nonstock Corporation,"11925 Safa Ct, Herndon, VA, 20170 - 2324, USA",Fakhri  Al-Barzinji ,Active,
08193351,A Little Sparkle Foundation,Legal Name,Nonstock Corporation,,ISMAEL   KHOKHAR ,Inactive,
11446787,A Muse Media Productions LLC,Legal Name,Limited Liability Company,"1379 Dominion Ridge Ln, Herndon, VA, 20170 - 3024, USA",Linda  Roybal ,Inactive,
11039010,"A Path Forward Behavioral Health, LLC",Legal Name,Limited Liability Company,"3850 Gaskins Rd Ste 120, Henrico, VA, 23233 - 1447, USA","VA Professional Home Services, LLC",Active,
S2041251,"A Piece of Cake, LLC",Legal Name,Limited Liability Company,"336 ELDEN ST, HERNDON, VA, 20170 - 0000, USA",STEPHANIE   BAKER ,Inactive,
11019902,A R  M MOVERS LLC,Legal Name,Limited Liability Company,"2161 SAN MORITZ CIR APT 107, Herndon, VA, 20170 - 5957, USA",ASHLEY CLARIBEL RODRIGUEZ MENJIVAR ,Inactive,
07107410,"A R SNACK MART, INC.",Legal Name,Stock Corporation,"722 GRANT STREET STE D, HERNDON, VA, 20170 - 0000, USA",GIOVANNI   RECALDE ,Inactive,
S4702397,"A Stellar Bean Toys, LLC",Legal Name,Limited Liability Company,"1114 Landerset Dr, Herndon, VA, 20170 - 0000, USA",CHRISTINA MARIE   MOST ,Inactive,
11006074,A TO Z TRAINING LLC,Legal Name,Limited Liability Company,"101 BICKSLER LN , Herndon, VA, 20170, USA",AMY  ZETTLER ,Active,
11315141,A Very Good LLC,Legal Name,Limited Liability Company,"2024 Maleady Dr, Herndon, VA, 20170, USA",Jonathan  Beltran ,Active,
11755547,A&E MOVING SERVICES LLC,Legal Name,Limited Liability Company,"1062 ALABAMA DR APT 306, Herndon, VA, 20170, USA",JESUS ARMANDO RODRIGUEZ ,Active,
11760721,A&K Bechara Legacy LLC,Legal Name,Limited Liability Company,"1495 Kingstream Dr, Herndon, VA, 20170, USA",Andrew  Bechara ,Active,
11462745,A&M CONSULTANTS LLC,Legal Name,Limited Liability Company,"478 Elden St # 166, Herndon, VA, 20170 - 4513, USA",Alimatu Mary Bangura ,Inactive,
11695835,A&S COMMERCIAL &  RESIDENTIAL REMODELING LLC,Legal Name,Limited Liability Company,"905 Alabama Dr, Herndon, VA, 20170, USA",ANA L SANDINO ,Active,
S8599559,A&S Multiservices and Financial LLC,Legal Name,Limited Liability Company,"905 ALABAMA DR, unite B, HERNDON, VA, 20170 - 0000, USA",ANA LUCIA   SANDINO ,Inactive,
S8599617,A&S REMODELING CONTRUCTION STONE PAINTING LLC,Legal Name,Limited Liability Company,"1106 TWAY LANE, HERNDON, VA, 20170 - 0000, USA",ANA LUCIA   SANDINO ,Inactive,
S2026138,"A&Z Investment Group, LLC",Legal Name,Limited Liability Company,"12041 HEATHER DOWN DR, HERNDON, VA, 20170 - 0000, USA",JOHN N   HANNA ,Active,
05165196,"A+ APPRAISALS & TITLE MANAGEMENT, INC.",Legal Name,Stock Corporation,"1423 VALEBROOK LANE, HERNDON, VA, 20170 - 0000, USA",ROBERT T   SCHILL ,Inactive,
S3469238,"A-Z FORCLOSURE MAINTENANCE MANAGEMENT, LLC",Legal Name,Limited Liability Company,"1043 STERLING RD #101, HERNDON, VA, 20170 - 0000, USA",SYED AM   KAZMI ,Inactive,
11151306,A.D General Remodeling LLC,Legal Name,Limited Liability Company,"1138 Shannon PL, Herndon, VA, 20170, USA",Alberto  Tamayo ,Inactive,
S7013370,A.J AIR CONDITIONING LLC,Legal Name,Limited Liability Company,"812 ALABAMA DR, HERNDON, VA, 20170 - 0000, USA",IBRAHEM   WAHBA ,Inactive,
03807278,"A.K.A. Health Care, Inc.",Legal Name,Stock Corporation,"445 Carlisle Dr Ste B, Herndon, VA, 20170 - 5622, USA",CARRIE   SMITH ,Active,
06857221,A.M. CUJAR DDS & ASSOCIATES Corp.,Legal Name,Stock Corporation,"104 ELDEN ST, SUITE 10, HERNDON, VA, 20170 - 0000, USA",ANA MARIA   CUJAR ,Active,
S2399345,A.M.C. DDS. LLC,Legal Name,Limited Liability Company,"5406 RIVERBOAT WAY, FAIRFAX, VA, 22032 - 0000, USA",ANA MARIA   CUJAR ,Active,
11128390,A.T.R. LAFE CONSTRUCTION LLC,Legal Name,Limited Liability Company,"1126 Whitworth Ct, Herndon, VA, 20170, USA",Claudio Hernan Coca ,Active,
11243205,A.V. HOME IMPROVEMENT LLC,Legal Name,Limited Liability Company,"1192 Dublin pl, Herndon, VA, 20170, USA",KATHERIN  CRISTAL ,Active,
11773375,A1 Goods LLC,Legal Name,Limited Liability Company,"303 Holly Ct, Herndon, VA, 20170, USA",Azhar Hussain Khan ,Active,
11688242,A1 VIP HOME SOLUTION LLC,Legal Name,Limited Liability Company,"721 PALMER DR, Herndon, VA, 20170, USA",CLAUDIO  PEREZ ,Active,
S7437330,"A1Trading World Wide, LLC",Legal Name,Limited Liability Company,"910 Spring Knoll Dr, Herndon, VA, 20170 - 0000, USA",SYED   HUSSAIN ,Active,
08316473,"A2G2, INC.",Legal Name,Stock Corporation,"345 RENEAU WAY, HERNDON, VA, 20170 - 4526, USA",SATISH   SINGH ,Inactive,
11512665,A3S Consulting LLC,Legal Name,Limited Liability Company,"1135 Bandy Run Rd, Herndon, VA, 20170, USA",Adri  Sandilands ,Active,
04516852,"AA Driving Academy, Inc.",Legal Name,Stock Corporation,"1043 Sterling Rd Ste 101, Herndon, VA, 20170 - 3842, USA",AFSHAN   KAZMI ,Active,
S5883923,AA Network LLC,Legal Name,Limited Liability Company,"13305 AIKEN PL, HERNDON, VA, 20170 - 0000, USA",ALBERTO   JIMENEZ ,Inactive,
11199903,AAA Hassan LLC,Legal Name,Limited Liability Company,"12332 Streamvale Cir, Herndon, VA, 20170, USA",Shoyeb  Hassan ,Active,
S6086633,AAA HealthCare LLC,Legal Name,Limited Liability Company,"464 HERNDON PARKWAY, HERNDON, VA, 20170 - 0000, USA",BASIMA   OMAR ,Pending Inactive,
S6161980,AAA Kitchen and Bath llc,Legal Name,Limited Liability Company,"712 LIONS PRIDE DR, HERNDON, VA, 20170 - 0000, USA",NADIA EL   MECHRAFI ,Inactive,
S4266203,AAA Linen LLC,Legal Name,Limited Liability Company,"13263 Middleton Farm Ln , Herndon, VA, 20171 - 0000, USA",MUSHARAF   AZIZ ,Active,
06095178,AAA PEZO & ASSOCIATES INC.,Legal Name,Stock Corporation,"700 PINE ST, HERNDON, VA, 20170 - 0000, USA",SEGUNDO   PEZO ,Active,
S3959527,AAB Services LLC,Legal Name,Limited Liability Company,"2108 highcourt LN, # 301, Herndon, VA, 20170 - 0000, USA",LEEZA   KANWAL ,Inactive,
11784842,"AAFH Consulting, LLC",Legal Name,Limited Liability Company,"2101 N Monroe St Apt 414, Arlington, VA, 22207 - 3876, USA",Unifirst Financial LLC,Active,
05500038,"AAHAN, Inc.",Legal Name,Stock Corporation,"12332 STREAMVALE CIR, HERNDON, VA, 20170 - 0000, USA",MOHAMMAD H   RASHID ,Inactive,
11213407,AAHUTI TRADEX IMPORT & EXPORT LLC,Legal Name,Limited Liability Company,"1305 Winterborne Ct, Herndon, VA, 20170, USA",Hari  Subedi ,Inactive,
11433130,AAL CONSTRUCTION LLC,Legal Name,Limited Liability Company,"13240 POENER PL, Herndon, VA, 20170, USA",OMAR LOPEZ SOSA ,Active,
11316656,AALN LLC,Legal Name,Limited Liability Company,"1309 Shallow Ford Rd, Herndon, VA, 20170 - 2042, USA",Niaz  Zaman ,Inactive,
S4209666,Aarbete LLC,Legal Name,Limited Liability Company,"154 laurel way Apt#1A, Herndon, VA, 20170 - 0000, USA",KISHNI   PANDIT ,Inactive,
S7236088,"AARD Group, LLC",Legal Name,Limited Liability Company,"1237 Gilman Ct., Herndon, VA, 20170 - 0000, USA",DONALD   LE ,Active,
07061443,AASHNIN THREE INC.,Legal Name,Stock Corporation,"12332 STREAMVALE CIR, HERNDON, VA, 20170 - 0000, USA",MOHAMMAD H   RASHID ,Inactive,
11293973,"AB & JK CONSTRUCTION SERVICES, LLC",Legal Name,Limited Liability Company,"1005 CHARLES ST, Herndon, VA, 20170, USA",GREVIL RICARDO SANTOS NIETO ,Inactive,
S6710224,AB PERFECT FLOORING LAYOUT LLC,Legal Name,Limited Liability Company,"13276 POENER PL, HERNDON, VA, 20170 - 0000, USA",ALEX BAUTISTA   HUANAY ,Inactive,
11036875,"Abacus Accounting Services, Inc.",Legal Name,Stock Corporation,"201 Elden St Ste 101, Herndon, VA, 20170 - 4853, USA",Jose Antonio Sanchez ,Active,
11115811,ABACUS ACCOUNTING TAX SERVICES LLC,Legal Name,Limited Liability Company,"201 Elden St Ste 101, Herndon, VA, 20170 - 4812, USA",JOSE ANTONIO SANCHEZ ,Active,
S8562300,Abacus Construction LLC,Legal Name,Limited Liability Company,"201 Elden St Ste 101, Herndon, VA, 20170 - 4812, USA",JOSE ANTONIO   SANCHEZ ,Inactive,
S5826856,"Abacus Solutions, LLC",Legal Name,Limited Liability Company,"209 Elden St Ste 300, Herndon, VA, 20170 - 4847, USA",ALEX MAURICIO SEVILLANO RENDEROS ,Active,
S5638665,"ABACUS, Solutions for Business & Individuals, LLC",Legal Name,Limited Liability Company,"609 Center Street, Herndon, VA, 20170 - 0000, USA",ALEX MAURICIO   SEVILLANO ,Inactive,
11446935,Abay Transportation Inc.,Legal Name,Stock Corporation,"459 Virginia Ave, Herndon, VA, 20170, USA",Ali  Ahimed ,Inactive,
F1713652,"ABBEY SERVICES, INC.",Legal Name,Stock Corporation,"17823 CENTRAL AVE, UPPER MARLBORO, MD, 20774 - 0000, USA","INTEGRATED SECURITY TECHNOLOGIES, INC.",Inactive,
S3642503,"Abby Grace Photography, LLC",Legal Name,Limited Liability Company,"814 Elden St, Herndon, VA, 20170 - 3714, USA",Matthew  Springmann ,Active,
