Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11798843,7615 Tealight Rental LLC,Legal Name,Limited Liability Company,"7615 Tealight Way, Williamsburg, VA, 23188 - 8062, USA",ZENBUSINESS INC.,Active,
S5273836,"808 TRITON, LLC",Legal Name,Limited Liability Company,"5400 DISCOVERY PARK BLVD., SUITE 102, WILLIAMSBURG, VA, 23188 - 0000, USA",SUSAN CHILDERS   NORTH ,Inactive,
S7051552,81/04 Cleaning & More LLC,Legal Name,Limited Liability Company,"4 Huntington Dr, Williamsburg, VA, 23188 - 0000, USA",TONYA LACHELL   ALLEN ,Inactive,
11467315,"811 JAMESTOWN, LLC",Legal Name,Limited Liability Company,"504 Spring Trce, Williamsburg, VA, 23188 - 1653, USA",Clay L. Macon ,Inactive,
S4905156,"816 Lightfoot Road, LLC",Legal Name,Limited Liability Company,"5388 DISCOVERY PARK BLVD., SUITE 300, WILLIAMSBURG, VA, 23188 - 0000, USA",PAUL W.   GERHARDT ,Active,
S4163020,825 Tahoe Trail LLC,Legal Name,Limited Liability Company,"825 TAHOE TRL, WILLIAMSBURG, VA, 23188, USA",EVGENI   EGOURNOV ,Active,
11012063,828 Beauty Lounge LLC,Legal Name,Limited Liability Company,"7151 Richmond Rd Ste 101, Williamsburg, VA, 23188 - 7234, USA",Jasmine  Ward ,Active,
11748940,828 Salon Suites LLC,Legal Name,Limited Liability Company,"7151 Richmond Rd Ste 101, Williamsburg, VA, 23188, USA",Jasmine  Ward ,Active,
S6480992,"9 Eleven Properties, LLC",Legal Name,Limited Liability Company,"3942 Thorngate Drive, Williamsburg, VA, 23188 - 0000, USA",ELIZABETH   ALVES ,Active,
11209552,906 Trading LLC,Legal Name,Limited Liability Company,"8264 Wrenfield Dr, Williamsburg, VA, 23188, USA",Darryl  R. Hansen ,Inactive,
S6879912,"925 CLR, LLC",Legal Name,Limited Liability Company,"8321 Barons Ct, Williamsburg, VA, 23188 - 0000, USA",LINDA   WALKER ,Active,
06615892,9th Regt. of Inf. Va. Vol. and 63rd New York Regt. Irish Brig. Inc.,Legal Name,Nonstock Corporation,"102 WINTERSET PASS, WILLIAMSBURG, VA, 23188 - 0000, USA",KENNETH SHAWN   EHRSAM ,Inactive,
11573181,A & C Driving School LLC,Legal Name,Limited Liability Company,"5319 Rockingham Dr, Williamsburg, VA, 23188 - 8118, USA","LegalCorp Solutions, Inc.",Active,
07533284,"A & E TRAINING SOLUTIONS, INC.",Legal Name,Stock Corporation,"4451 LYDIAS DRIVE, WILLIAMSBURG, VA, 23188 - 0000, USA",MATTHEW ADAM   BRACEY ,Inactive,
11220555,A & K CONCRETE INCORPORATED,Legal Name,Stock Corporation,"97 Nina Ln, Williamsburg, VA, 23188 - 1015, USA",ALFREDO  RAMIREZ VALDES ,Active,
07644677,"A & K HWANG, INC.",Legal Name,Stock Corporation,"5601 RICHMOND RD STE 3, WILLIAMSBURG, VA, 23188 - 0000, USA","Chamowitz & Chamowitz, P.C.",Active,
S6694741,"A & N Enterprises, LLC",Legal Name,Limited Liability Company,"3840 CROMWELL LANE, WILLIAMSBURG, VA, 23188 - 0000, USA",CORNELIUS C   CLARKE ,Inactive,
S5877602,A & T Group LLC,Legal Name,Limited Liability Company,"4285 Boxwood Ln, Williamsburg, VA, 23188 - 7806, USA",TECK YING   WONG ,Active,
S3218213,A B Interfaces LLC,Legal Name,Limited Liability Company,"4600 NEY CT, WILLIAMSBURG, VA, 23188 - 0000, USA",ANTHONY   BENNETT ,Active,
S3400118,A BETTER BOUNCE RENTAL LLC,Legal Name,Limited Liability Company,"3617 Grey Abbey Cir, Williamsburg, VA, 23188 - 0000, USA",JEFFREY HAMILTON   GEIGER ,Active,
11212886,"A Better Day ABA, P.L.C.",Legal Name,Limited Liability Company,"401 Skimino Landing Dr, Williamsburg, VA, 23188 - 2252, USA",Leonard C. Heath Jr.,Active,
11454917,"A Better Mood Counseling, LLC ",Legal Name,Limited Liability Company,"3711 Bridgewater Dr, Williamsburg, VA, 23188 - 2873, USA",Rachel  E  Cornett ,Active,
11435127,"A Brush of Noor, LLC",Legal Name,Limited Liability Company,"307 Capeside Ct, Williamsburg, VA, 23188, USA",Arzoo  Mosby ,Inactive,
S7420047,A Cut Above Hair Studio LLC,Legal Name,Limited Liability Company,"5138 Main Street, Williamsburg, VA, 23188 - 0000, USA",STEPHANIE ANN   ROVILLOS ,Inactive,
S3092303,"A Flipping Sacks, LLC",Legal Name,Limited Liability Company,"844 VAIL RIDGE, WILLIAMSBURG, VA, 23188 - 0000, USA","NATIONAL REGISTERED AGENTS, INC.",Inactive,
11522405,"A Good Life, LLC",Legal Name,Limited Liability Company,"117 Crescent Dr, Williamsburg, VA, 23188 - 1043, USA",Lisa  Wolanzyk ,Pending Inactive,
11609539,A Good Yarn Communications LLC,Legal Name,Limited Liability Company,"2006 Holmes Ct E, Williamsburg, VA, 23188, USA",Kate  Hawkins ,Active,
11282947,A Great Taste of Virginia LLC,Legal Name,Limited Liability Company,"7144 Pinebrook Rd, Williamsburg, VA, 23188 - 7253, USA","T & K VENTURES, LLC",Active,
S6213740,A Happy Place LLC,Legal Name,Limited Liability Company,"5682 Mooretown Road, Williamsburg, VA, 23188 - 0000, USA",GABRIELLE   JONES ,Active,
S6268108,A Happy Place PPL LLC,Legal Name,Limited Liability Company,"5682 Mooretown Road, Williamsburg, VA, 23188 - 0000, USA",GABRIELLE   JONES ,Active,
S6839254,"A Hopeful Heart Doula Services, LLC",Legal Name,Limited Liability Company,"8600 Croaker Road, Williamsburg, VA, 23188 - 0000, USA",KASIE KAYLEE   BALLARD ,Inactive,
S7515333,A L Bunn LLC,Legal Name,Limited Liability Company,"2704 CARRIAGE HOUSE WAY, WILLIAMSBURG, VA, 23188 - 0000, USA",ANTHONY   BUNN ,Inactive,
11428928,"A LIL DIS -N- DAT, LLC",Legal Name,Limited Liability Company,"4019 Red Wing Ct, Williamsburg, VA, 23188 - 7376, USA",Bervin   Jenkins ,Active,
S8012900,A Little Help LLC,Legal Name,Limited Liability Company,"3600 Mallory Place, Williamsburg, VA, 23188 - 0000, USA",TIFFANY   LITTLE ,Inactive,
11281832,A LONGER TABLE LLC,Legal Name,Limited Liability Company,"3263 Westover Rdg, Williamsburg, VA, 23188 - 1428, USA",THEODORE  FINN ,Inactive,
11229492,"A Meaningful Place Behavioral Consulting, LLC",Legal Name,Limited Liability Company,"111 Oslo Ct, Williamsburg, VA, 23188, USA",Amanda Jean Beringer ,Inactive,
11742555,A Myat LLC,Legal Name,Limited Liability Company,"5315 Palmer Ln, Williamsburg, VA, 23188, USA",Aung  Myat ,Active,
11659924,A O Envisions LLC,Legal Name,Limited Liability Company,"4801 Courthouse St Ste 300, Williamsburg, VA, 23188 - 2678, USA",DUSTIN H DEVORE ,Pending Inactive,
11334511,"A P Custom Homes, LLC",Legal Name,Limited Liability Company,"210 Marks Pond Way, Williamsburg, VA, 23188, USA",Michael B. Ware ,Active,
11755743,"A Perfect Turn, LLC",Legal Name,Limited Liability Company,"4908 Whitby Mews , Williamsburg, VA, 23188, USA",Nicole   Timmons  ,Active,
11004653,A Plus Glass And Mirror LLC,Legal Name,Limited Liability Company,"4046 Ironbound Rd # B, Williamsburg, VA, 23188, USA",Erin   Treser ,Inactive,
S2349902,"A PLUS LANDSCAPING, LLC",Legal Name,Limited Liability Company,"3617 Grey Abbey Cir, Williamsburg, VA, 23188 - 8808, USA",JEFFREY H   GEIGER ,Active,
11249652,"A Ray of Sunshine Cleaning Company, LLC",Legal Name,Limited Liability Company,"4905 Grand Strand Dr Apt 101, Williamsburg, VA, 23188, USA",Sherrell S Miles ,Inactive,
S7554803,"A Safe Ride Transportation, LLC",Legal Name,Limited Liability Company,"5252 Olde Towne Road, Suite A, Williamsburg, VA, 23188 - 0000, USA",TIJUANA   GHOLSON ,Inactive,
S6922720,A Taste of Southern Flair L.L.C.,Legal Name,Limited Liability Company,"4412 EAGLEBROOK DR, WILLIAMSBURG, VA, 23188 - 0000, USA",   ,Inactive,
S2047209,A Touch of Earth LLC,Legal Name,Limited Liability Company,"6580 RICHMOND RD, WILLIAMSBURG, VA, 23188 - 0000, USA",LIANNE   LURIE ,Inactive,
S7675640,A y V Construction LLC,Legal Name,Limited Liability Company,"130 INDIAN SUMMER LANE, WILLIAMSBURG, VA, 23188 - 0000, USA","MOR Consulting Services, LLC",Inactive,
11568411,"A&B CONSTRUCTION MATERIALS, INC.",Legal Name,Stock Corporation,"5405 Lane Place Dr Apt G, Williamsburg, VA, 23188 - 1970, USA",Ahmet  Kok ,Active,
08265795,A&E Concrete Inc.,Legal Name,Stock Corporation,"5480 OLDE TOWNE RD, WILLIAMSBURG, VA, 23188 - 0000, USA",DAVID   MILLIRONS ,Active,
S8346167,A&E Mortgage Services LLC,Legal Name,Limited Liability Company,"132 King Henry Way, Williamsburg, VA, 23188 - 0000, USA",ALEXA   PROVOST ,Inactive,
11283968,A&F Express Logistics LLC,Legal Name,Limited Liability Company,"151 winterset pass, Williamsburg, VA, 23188, USA",Antoine  Erskines ,Inactive,
04007407,"A&L VENTURES, INC.",Legal Name,Stock Corporation,"6326 CENTERVILLE ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",ALTON F  CATLETT JR ,Inactive,
S7415286,"A&M Logistics Transport, LLC",Legal Name,Limited Liability Company,"5219 MONTICELLO AVE #6352, WILLIAMSBURG, VA, 23188 - 0000, USA",Registered Agents Inc.,Inactive,
S3912559,A&M Management LLC,Legal Name,Limited Liability Company,"106 Links of Leith, Williamsburg, VA, 23188 - 0000, USA",ANDRE   PROVONCHA ,Inactive,
S3988609,A&M Properties LLC,Legal Name,Limited Liability Company,"106 Links of Leith, Williamsburg, VA, 23188 - 0000, USA",ANDRE MELVIN   PROVONCHA ,Inactive,
11173845,A&S DANGELO LLC,Legal Name,Limited Liability Company,"125 Maxton Ln, Williamsburg, VA, 23188 - 7026, USA",Aaron Steven D'Angelo ,Inactive,
11642922,"A+ Cleaning Services, LLC",Legal Name,Limited Liability Company,"4475 Centerville Rd, Williamsburg, VA, 23188, USA",Ashley Jean Richardson ,Active,
05284153,"A+ CONCRETE, INCORPORATED",Legal Name,Stock Corporation,"5831 Mooretown Rd, WILLIAMSBURG, VA, 23188 - 1745, USA",Raymond  H.  Suttle  Jr.,Active,
S3243583,"A-BODYMAKER Personal Training Studio, L.L.C.",Legal Name,Limited Liability Company,"112 CRESCENT DR, WILLIAMSBURG, VA, 23188 - 0000, USA",STUART D   SPIRN ,Inactive,
08338196,A-N TOP PROFESSIONAL PAINTING INC.,Legal Name,Stock Corporation,"5607 MOORETOWN RD, WILLIAMSBURG, VA, 23188 - 2113, USA",NIKOLAOS   TSITSIDOPOULOS ,Active,
06721617,"A-One Mobile Bookkeeping Services, Inc.",Legal Name,Stock Corporation,"106 North Trce, Williamsburg, VA, 23188 - 1667, USA",JENNIFER ASHLEY SMITH   HAYNES ,Pending Inactive,
01898873,"A. A. CONSCIENTIOUS CARPET CARE, INC.",Legal Name,Stock Corporation,"5612 Mooretown Rd Ste B, PO BOX 1841, Williamsburg, VA, 23188 - 2155, USA",DANIEL C.   GASINK ,Active,
S2041558,A. Amsler Designs Llc,Legal Name,Limited Liability Company,"727 AUTUMN CIRCLE, WILLIAMSBURG, VA, 23188 - 0000, USA",ALLISON   MARSHALL ,Inactive,
04416558,"A. J. JOHNSON CONSULTING SERVICES, INC.",Legal Name,Stock Corporation,"3521 FRANCES BERKELEY, WILLIAMSBURG, VA, 23188 - 0000, USA",A J   JOHNSON ,Active,
S2683375,"A. Reho Consulting, LLC",Legal Name,Limited Liability Company,"119 BALMORAL, WILLIAMSBURG, VA, 23188 - 0000, USA","NATIONAL REGISTERED AGENTS, INC.",Inactive,
06923726,"A.I.R. Contracting and Consulting, Inc.",Legal Name,Stock Corporation,"106 Miles Mahone, WILLIAMSBURG, VA, 23188 - 0000, USA",STUART D   SPIRN ,Pending Inactive,
08060709,A.L. Bunn Inc.,Legal Name,Stock Corporation,"2704 CARRIAGE HOUSE WAY, WILLIAMSBURG, VA, 23188 - 0000, USA",ANTHONY   BUNN ,Inactive,
08442808,A.Morris Construction Inc.,Legal Name,Stock Corporation,"4323 Candace Ln, Williamsburg, VA, 23188 - 0000, USA",ALLEN   MORRIS ,Inactive,
11029245,A.R.K. Investment Group LLC,Legal Name,Limited Liability Company,"4016 mill dam ct, Williamsburg, VA, 23188, USA",Robert  Keene Jr.,Inactive,
11595904,"A'Trebor Skin Health, LLC",Legal Name,Limited Liability Company,"232 Bunker Arch, Williamsburg, VA, 23188, USA",Roberta  Cotton ,Active,
11212190,A15 Publishing LLC,Legal Name,Limited Liability Company,"183 Waterton, Williamsburg, VA, 23188, USA",Peter  Donnelly ,Active,
S7392204,"A5 Partners 1.0, LLC",Legal Name,Limited Liability Company,"205 Skimino Landing Drive, Williamsburg, VA, 23188 - 0000, USA",W HUNTER   OLD ,Pending Inactive,
S1991704,"AAA WILLIAMSBURG TITLE COMPANY, LLC",Legal Name,Limited Liability Company,"4801 COURTHOUSE ST STE 300, WILLIAMSBURG, VA, 23188 - 0000, USA",THOMAS K  NORMENT JR ,Inactive,
06376370,"AAIA Goal, Ltd.",Legal Name,Stock Corporation,"4309 Elizabeth Davis Blvd, Williamsburg, VA, 23188 - 0000, USA",MARK   RACKHAM ,Active,
08108078,AAMM Medical Inc.,Legal Name,Stock Corporation,"8043 Fairmont Dr, Williamsburg, VA, 23188 - 7078, USA",CODY M   MORRIS ,Inactive,
11228547,AB Lighting Music Productions LLC,Legal Name,Limited Liability Company,"169 Highland , Williamsburg, VA, 23188, USA",Alex  Bedont ,Inactive,
11059763,AB Pool Company LLC,Legal Name,Limited Liability Company,"4801 Courthouse St Ste 122, Williamsburg, VA, 23188 - 2678, USA","Tarley Robinson, PLC",Active,
11264950,"AB Slater Rentals, LLC",Legal Name,Limited Liability Company,"145 Marstons Ln, Williamsburg, VA, 23188 - 2908, USA",James A. Slater ,Active,
07391352,"ABBACO Insurance Agency, Inc.",Legal Name,Stock Corporation,"7439 RICHMOND ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",ANGELA D   LEADER ,Active,
06515555,"ABBOTT'S HEATING & AIR, INC.",Legal Name,Stock Corporation,"621 Carters Neck Rd, Williamsburg, VA, 23188 - 2262, USA",Christine Fay Abbott ,Active,
S7974571,"Abby Brooks, LLC",Legal Name,Limited Liability Company,"119 Hempstead Rd., Williamsburg, VA, 23188 - 0000, USA",ABBY-GAYLE LACROIX   BROOKS ,Inactive,
S7324215,ABC TRANSPORT SERVICES LLC,Legal Name,Limited Liability Company,"3840 CROMWELL LN, WILLIAMSBURG, VA, 23188 - 0000, USA",CORNELIUS   CLARKE ,Inactive,
11127051,"ABCM, LLC",Legal Name,Limited Liability Company,"5107 Center St Unit B-1, Williamsburg, VA, 23188 - 2788, USA",South T. Patterson ,Active,
11610288,Abeille & Co. LLC,Legal Name,Limited Liability Company,"112 Haradd Ln, Williamsburg, VA, 23188 - 1009, USA",Margaret  Skulason ,Inactive,
11264063,"Able Building & Design, LLC",Legal Name,Limited Liability Company,"2302 pinnacle arch, Williamsburg, VA, 23188, USA",Samuel Clifton Davis ,Inactive,
11729786,Able Cabling and Wiring LLC,Legal Name,Limited Liability Company,"310 Walker Dr, Williamsburg, VA, 23188 - 3028, USA",Ricky  Edmonds ,Active,
11492019,Above & Beyond Insurance LLC,Legal Name,Limited Liability Company,"150 Nina Ln, Williamsburg, VA, 23188, USA",Jeri l Franz ,Active,
S6261095,"Abrax Consulting Group, LLC",Legal Name,Limited Liability Company,"511 Chesdale Ct, WILLIAMSBURG, VA, 23188, USA",JACQUELINE   SANTANA ,Active,
S6230777,"Abrax Properties, LLC",Legal Name,Limited Liability Company,"511 Chesdale Ct, Williamsburg, VA, 23188 - 1592, USA",JACQUELINE   SANTANA ,Active,
S5442134,"ABS - Accounting & Bookkeeping Solutions, LLC",Legal Name,Limited Liability Company,"5435 BURLINGTON CT, WILLIAMSBURG, VA, 23188 - 0000, USA",FLORENCE   SANTORO ,Active,
S3125533,"Absolut Solutions, LLC",Legal Name,Limited Liability Company,"105 NINA CIRCLE, WILLIAMSBURG, VA, 23188 - 0000, USA",NANCY J   LEE ,Inactive,
S8105001,Absolute eShop LLC,Legal Name,Limited Liability Company,"4492 POWHATAN XING, Williamsburg, VA, 23188 - 0000, USA",NINA   TANG ,Inactive,
07288889,"Absolute Specialties Latex Painting, INC.",Legal Name,Stock Corporation,"127 JESTER LANE, WILLIAMSBURG, VA, 23188 - 0000, USA",JAMES DEREK   LUCAS ,Inactive,
11190004,Abstract Worship LLC,Legal Name,Limited Liability Company,"800 E Rochambeau Dr Ste F, Williamsburg, VA, 23188 - 9006, USA",ZENBUSINESS INC.,Inactive,
S5888161,"Abundance Empowerment Enterprises, LLC",Legal Name,Limited Liability Company,"4314 Creek View East, Williamsburg, VA, 23188 - 0000, USA",ANDREW   ESPOSITO ,Inactive,
11733411,Abundant Holdings 2020F St LLC,Legal Name,Limited Liability Company,"109 Nina Cir, Williamsburg, VA, 23188, USA",Bianca   Gresham ,Active,
11733399,Abundant Holdings 6thMain LLC,Legal Name,Limited Liability Company,"109 Nina Cir, Williamsburg, VA, 23188, USA",Marc   Gresham ,Active,
S6623138,"ABUNDANT LIFE PARTNERS, LLC",Legal Name,Limited Liability Company,"5248 Olde Towne Rd Ste 10, Williamsburg, VA, 23188 - 1986, USA",REPUBLIC REGISTERED AGENT LLC,Active,
11233843,ABUNDANT LIFE PRACTICE SOLUTIONS LLC,Legal Name,Limited Liability Company,"5504 Westmoreland Dr, Williamsburg, VA, 23188, USA",REPUBLIC REGISTERED AGENT LLC,Inactive,
11061631,"Abyss, Inc.",Legal Name,Stock Corporation,"5219 Monticello Ave Unit 6180, Williamsburg, VA, 23188, USA",Jennifer  Mitchell ,Active,
S3560366,AC & BC Services LLC,Legal Name,Limited Liability Company,"3707 W STEEPLECHASE WAY APT C, WILLIAMSBURG, VA, 23188 - 0000, USA",BRITNEY D   CURTIS ,Inactive,
11235880,AC Ecommerce LLC,Legal Name,Limited Liability Company,"108 Delafayette Pl, Williamsburg, VA, 23188 - 1605, USA",Al T Canady ,Inactive,
S3379247,AC LINKS LLC,Legal Name,Limited Liability Company,"4504 BEACON HILL DR, WILLIAMSBURG, VA, 23188 - 0000, USA",ANIBAL   CRUZ ,Inactive,
S6562146,Academic Enrichment Services LLC,Legal Name,Limited Liability Company,"113 Forest Lane, Williamsburg, VA, 23188 - 0000, USA",CHARLES ANTHONY   DUMONT ,Inactive,
S3925866,"Academy for Barbering and Cosmetology, LLC",Legal Name,Limited Liability Company,"285 D Barlow Road, Williamsburg, VA, 23188 - 0000, USA",MICHAEL DARNELL   DRUITT ,Inactive,
08241036,"ACADEMY OF APPLIQUE, Inc.",Legal Name,Stock Corporation,"105 STAVENGER COURT, WILLIAMSBURG, VA, 23188 - 0000, USA","United States Corporation Agents, Inc.",Inactive,
S5963220,"ACC Window Cleaning, LLC",Legal Name,Limited Liability Company,"109 Wichita Lane, Williamsburg, VA, 23188 - 0000, USA",ERNEST H   BROWN ,Inactive,
S6893038,Accelerated Performance LLC,Legal Name,Limited Liability Company,"6100 John Jackson Drive, Williamsburg, VA, 23188 - 0000, USA",ANGELA   ARCHIBALD ,Inactive,
S2822858,"AccelerateHER, LLC",Legal Name,Limited Liability Company,"3477 FRANCES BERKELEY, WILLIAMSBURG, VA, 23188 - 0000, USA",ZAHAVAH   WORSTELL ,Inactive,
S2449322,"Accent Resources, LLC",Legal Name,Limited Liability Company,"115 INDIGO DAM RD, WILLIAMSBURG, VA, 23188 - 0000, USA",RONALD   KING ,Inactive,
11414009,access auto rental LLC,Legal Name,Limited Liability Company,"300 Quaint Ridge Rd, Williamsburg, VA, 23188, USA",Richard Wayne Clarke ,Inactive,
05264585,"ACCESS INTERNATIONAL, INC.",Legal Name,Stock Corporation,"3900 RENICK LANE, WILLIAMSBURG, VA, 23188 - 0000, USA",PETRA D   TRAVIS ,Inactive,
11451416,Access Solutions LLC,Legal Name,Limited Liability Company,"156 Strawberry Plains Rd Ste C1, Williamsburg, VA, 23188 - 3409, USA",Cathi M. Lynch ,Inactive,
11628826,Access Technical Services LLC,Legal Name,Limited Liability Company,"300 Quaint Ridge Rd, Williamsburg, VA, 23188, USA",Richard  Clarke ,Inactive,
06904924,"Accounting & Bookkeeeping Solutions, Inc.",Legal Name,Stock Corporation,"800 ROCHAMBEAU DRIVE, SUITE F-211, WILLIAMSBURG, VA, 23188 - 0000, USA",FLORENCE A   SANTORO ,Inactive,
11409715,"ACE Anesthesia Services, LLC",Legal Name,Limited Liability Company,"204 Governor Edward Nott Ct, Williamsburg, VA, 23188, USA",Alexis  Asprah ,Active,
11470450,ACE Disposal LLC,Legal Name,Limited Liability Company,"108 Ingram rd, Williamsburg, VA, 23188, USA",Matthew C Tobola ,Inactive,
11777803,"ACE Family Trust, a Virginia Business Trust ",Legal Name,Business Trust,"3989 Driftwood Way , Williamsburg, VA, 23188, USA",Ricky   Carr ,Active,
S7885884,ACE Fitness LLC,Legal Name,Limited Liability Company,"332 Fenton Mill Road, Williamsburg, VA, 23188 - 0000, USA",BRITNEY HOPE   MADDUX ,Inactive,
11073959,Ace Tax and Accounting Services LLC,Legal Name,Limited Liability Company,"423 Chesdale Ct, Williamsburg, VA, 23188, USA",Daniel Aghogho Onojafe ,Inactive,
S2527770,"ACES PREPARATORY WORKSHOP, LLC",Legal Name,Limited Liability Company,"108 WINDSOR WAY, WILLIAMSBURG, VA, 23188 - 1561, USA",STEVEN L   COLE ,Active,
11571326,Aches Away LLC,Legal Name,Limited Liability Company,"215 Ingram Rd, Williamsburg, VA, 23188, USA",Corey  Hawkins ,Active,
11658728,ACONITE BIOLAB CORP.,Legal Name,Stock Corporation,"5219 MONTICELLO AVE UNIT 5102, Williamsburg, VA, 23188, USA",WAYNETT  MCKEN ,Pending Inactive,
S2197665,ACREE HOME LLC,Legal Name,Limited Liability Company,"426 AIRPORT RD, WILLIAMSBURG, VA, 23188 - 0000, USA",JUDITH A   HANSEN ,Active,
11346987,ACTION OVER WORDS GROUP LLC,Legal Name,Limited Liability Company,"3809 CLUSTER WAY, Williamsburg, VA, 23188, USA",KIMBERLY  RODRIGUEZ ,Pending Inactive,
11392615,ACTION OVER WORDS INVESTMENTS LLC,Legal Name,Limited Liability Company,"3809 CLUSTER WAY, Williamsburg, VA, 23188, USA",REPUBLIC REGISTERED AGENT LLC,Inactive,
03346962,"ACTION PARK OF WILLIAMSBURG, VA., INC.",Legal Name,Stock Corporation,"6910 RICHMOND ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",ROBERT E   MILLER ,Active,
S6332904,ACW Properties LLC,Legal Name,Limited Liability Company,"137 Sand Hill Rd, Williamsburg, VA, 23188 - 0000, USA",ALISE COMPTON   WAHL ,Inactive,
