Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S7623624,3PL LLC,Legal Name,Limited Liability Company,"2601 MAURY ST, WAREHOUSE 28 SPACE A, RICHMOND, VA, 23224 - 0000, USA",WILLIAM MICHAEL   LOVERN ,Inactive,
11147653,3rd eye watchers incorporated,Legal Name,Stock Corporation,"1207 Floral Ave, Richmond, VA, 23224, USA",Charles  Watson ,Active,
11507314,3Winds Consulting LLC,Legal Name,Limited Liability Company,"200 E 13th St, Richmond, VA, 23224 - 3929, USA",Lana  Agostini ,Pending Inactive,
S6380663,"4 PHFR, LLC",Legal Name,Limited Liability Company,"7 East 2nd Street, Richmond, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Active,
05828967,"4 Seasons Food Mart, Inc.",Legal Name,Stock Corporation,"2931 BURLEY RIDGE TERRACE, CHESTER, VA, 23831 - 0000, USA","MAIN OASIS REALTY GROUP, L.L.C.",Inactive,
S8196919,"4 Unity Designs, LLC",Legal Name,Limited Liability Company,"5400 Linwood Ave, Richmond, VA, 23224 - 0000, USA",MARKITA C   TURNAGE ,Active,
11297741,4 Unity Notary Services LLC,Legal Name,Limited Liability Company,"5400 Linwood Ave, Richmond, VA, 23224, USA",Markita C. Turnage ,Inactive,
S5764826,400 Estates LLC,Legal Name,Limited Liability Company,"5908 Saint Moritz Drive, Richmond, VA, 23224 - 0000, USA",MICHAEL   GREEN ,Inactive,
S7544697,"400 Hull Apartments, LLC",Legal Name,Limited Liability Company,"7 East 2nd Street, Richmond, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Active,
S7544747,"400 Hull Office, LLC",Legal Name,Limited Liability Company,"7 East 2nd Street, Richmond, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Active,
S2431304,"400 HULL STREET, LLC",Legal Name,Limited Liability Company,"7 E SECOND ST, RICHMOND, VA, 23224 - 0000, USA",RICHARD W   GREGORY ,Active,
S1962697,"400 Salem, LLC",Legal Name,Limited Liability Company,"13 S 15TH ST, RICHMOND, VA, 23219 - 0000, USA",WILLIAM H  CHAPMAN JR ,Inactive,
S6946711,"4100 Tomlynn Street-Fountainhead, LLC",Legal Name,Limited Liability Company,"7 East 2nd Street, Richmond, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Active,
S1749144,"42WWS, LLC",Legal Name,Limited Liability Company,"608 MARX ST, RICHMOND, VA, 23224 - 5548, USA",Donna W Snead ,Active,
11482705,"441WestSeventh, LLC",Legal Name,Limited Liability Company,"441 W 7th St, Richmond, VA, 23224 - 2338, USA",Waltrice  Patterson ,Active,
S7081476,47 Market LLC,Legal Name,Limited Liability Company,"2785 Broad Rock Blvd, Richmond, VA, 23234 - 0000, USA",FELICIA   TUCKER ,Inactive,
S5412632,4A&J Enterprises LLC,Legal Name,Limited Liability Company,"1125 Hollister Ave, Richmond, VA, 23224 - 0000, USA",STEVEN RAY   JIMENEZ ,Inactive,
11604399,4C'S CREATIONS LLC,Legal Name,Limited Liability Company,"1009 Decatur St Apt D, Richmond, VA, 23224 - 3981, USA",RENA  JENKINS ,Active,
S8003693,4ever Love Yourself LLC,Legal Name,Limited Liability Company,"114 Larne Ave, Richmond, VA, 23224 - 0000, USA",JOHN JOELLE   SHELTON ,Inactive,
11394553,"4lee Transportation, llc",Legal Name,Limited Liability Company,"220 Hull St Apt E, Richmond, VA, 23224, USA",Alton Lee Edmonds ,Inactive,
11087112,4NOLO LLC,Legal Name,Limited Liability Company,"1932 Kimrod Rd, Richmond, VA, 23224, USA",Katrina Michelle Trimiew ,Active,
11426804,4Sight Media LLC,Legal Name,Limited Liability Company,"901 McDonough St Apt 102, Richmond, VA, 23224 - 2283, USA",Michael Wendell Harrison-Lane ,Inactive,
11080391,4SZN BOUTIQUE LLC,Legal Name,Limited Liability Company,"220 Hull St, Richmond, VA, 23224 - 4285, USA",Taylor  Wallace  ,Inactive,
11452995,4TF Records LLC,Legal Name,Limited Liability Company,"1518 Decatur St, Richmond, VA, 23224, USA",Juan  Wendell Wilson  Jr.,Inactive,
11542997,5 Reasons LLC,Legal Name,Limited Liability Company,"1343 Evergreen Ave, Richmond, VA, 23224, USA",Jasmin  Kersey ,Inactive,
S5978210,5 Star Cdl Training LLC,Legal Name,Limited Liability Company,"2201 e belt blvd, richmond, VA, 23224 - 0000, USA",TEVHAUN   WILKINS ,Active,
S6362190,"5 Star Counseling, Llc",Legal Name,Limited Liability Company,"3314 Lawson St, Richmond, VA, 23224 - 0000, USA",D'TREL TAZEWELL   HASKINS ,Active,
11151924,5 Star Kutz by KayCe LLC,Legal Name,Limited Liability Company,"1230 Greystone Ave, Richmond, VA, 23224, USA",Kareem  Cofield ,Active,
S4454817,5 Star Towing LLC,Legal Name,Limited Liability Company,"1230 Evergreen Avenue, Richmond, VA, 23224 - 0000, USA",SHERRYAN   POONSAMMY ,Inactive,
S3790617,5 W Marshall Street Developer LLC,Legal Name,Limited Liability Company,"101 W COMMERCE RD, RICHMOND, VA, 23224 - 0000, USA",MICHAEL C   HUNT ,Inactive,
11234140,5% Customs LLC,Legal Name,Limited Liability Company,"1521 Bangle Dr, Richmond, VA, 23224, USA",Gerson Stanley Hernandez ,Inactive,
11144744,50 STRONG,Legal Name,Nonstock Corporation,"3002 Hull St, Richmond, VA, 23224, USA",Regie  Ford ,Inactive,
S4134773,"500 Hull Street, LLC",Legal Name,Limited Liability Company,"201 HULL ST STE A, RICHMOND, VA, 23224 - 0000, USA","PROPERTY RESULTS, LLC",Active,
11404845,"500 Maury Developer, LLC",Legal Name,Limited Liability Company,"7 E 2nd St # 209, Richmond, VA, 23224 - 4253, USA",Michael A.  McGlothlin ,Active,
08259012,501 Express Foodmart Inc.,Legal Name,Stock Corporation,"6405 CLAYTON DRIVE, RICHMOND, VA, 23224 - 0000, USA",YASERY   ATIYEH ,Inactive,
08083313,502 GARAGE INC.,Legal Name,Stock Corporation,"216 E BELT BLVD, Richmond, VA, 23224, USA",LESLIE M   LOGAN ,Active,
S1372020,"508 North 25th Street, LLC",Legal Name,Limited Liability Company,"SPENCER GRICE, 4211 HANOVER AVE, RICHMOND, VA, 23221 - 0000, USA",CHRISTOPHER S   DILLON ,Inactive,
S4134799,"512 Hull Street, LLC",Legal Name,Limited Liability Company,"201 HULL ST STE A, RICHMOND, VA, 23224 - 0000, USA","PROPERTY RESULTS, LLC",Active,
S5906898,"515 Hull Street, LLC",Legal Name,Limited Liability Company,"515 HULL STREET, RICHMOND, VA, 23224 - 0000, USA",FREDERICK   MOORE ,Inactive,
S5766375,52nd and The Masses LLC,Legal Name,Limited Liability Company,"307 Stockton Street Apt 241, Richmond, VA, 23224 - 0000, USA",AUSTIN   DANIELS ,Inactive,
11008555,5808 Guthrie Avenue LLC,Legal Name,Limited Liability Company,"2810 Cofer Rd, Richmond, VA, 23224 - 7102, USA",Jeff  Nichols ,Pending Inactive,
11182536,5814 Amherst St LLC,Legal Name,Limited Liability Company,"1516 Bowen St, Richmond, VA, 23224 - 7814, USA",Benjamin Luke Lambourne  ,Inactive,
S4745164,"601 STOCKTON DEVELOPER, LLC",Legal Name,Limited Liability Company,"7 EAST 2ND STREET, RICHMOND, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Inactive,
S4745149,"601 Stockton, LLC",Legal Name,Limited Liability Company,"7 EAST 2ND STREET, RICHMOND, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Active,
S4385326,"601 Stockton, LLC",Legal Name,Limited Liability Company,"7 EAST 2ND STREET, RICHMOND, VA, 23224 - 0000, USA",RICHARD W.   GREGORY ,Inactive,
11660773,6010 Nine Mile Rd LLC,Legal Name,Limited Liability Company,"6010 Nine Mile Rd, Richmond, VA, 23223, USA",AHMAD  BANI AHMAD ,Active,
S2347898,"612 HULL, LLC",Legal Name,Limited Liability Company,"39 B EAST THIRD ST, RICHMOND, VA, 23224 - 0000, USA",JEREMY   CONNELL ,Inactive,
S3772573,"616 Hull Street Manager, LLC",Legal Name,Limited Liability Company,"101 W COMMERCE RD, RICHMOND, VA, 23224 - 0000, USA",MICHAEL C   HUNT ,Inactive,
S3719673,"616 Hull Street Tenant, LLC",Legal Name,Limited Liability Company,"101 W COMMERCE RD, RICHMOND, VA, 23224 - 0000, USA",RONALD H   HUNT ,Inactive,
S3558071,"616 Hull Street, LLC",Legal Name,Limited Liability Company,"101 W COMMERCE RD, RICHMOND, VA, 23224 - 0000, USA",MICHAEL C   HUNT ,Inactive,
S8384028,617 Adams Drive Developer LLC,Legal Name,Limited Liability Company,"101 W Commerce Road, 2nd Floor, Richmond, VA, 23224 - 0000, USA",MICHAEL   HUNT ,Active,
S8039960,617 Adams Drive Limited Partner LLC,Legal Name,Limited Liability Company,"101 West Commerce Road, 2nd Floor, Richmond, VA, 23224 - 0000, USA",MICHAEL   HUNT ,Active,
S7621479,621 Adams LLC,Legal Name,Limited Liability Company,"101 West Commerce Road, 2nd Floor, Richmond, VA, 23224 - 0000, USA",SAUNDRA   HIRTH ,Inactive,
S5464765,6401 mww llc,Legal Name,Limited Liability Company,"1901 Jefferson Davis Hwy, Richmond, VA, 23224 - 0000, USA",WALLACE A   WARDEN ,Active,
11584203,6700 Brambleton Rd LLC,Legal Name,Limited Liability Company,"107 W 13th St Unit B, Richmond, VA, 23224, USA",Brandon M Beall ,Inactive,
S6333852,68 HOME LLC,Legal Name,Limited Liability Company,"5 WEST BROAD STREET, RICHMOND, VA, 23224 - 0000, USA",MARIYA   BOYKOVA ,Inactive,
11632207,"686 real estate, llc",Legal Name,Limited Liability Company,"11 Rodman Rd, Richmond, VA, 23224 - 1011, USA",Kevin Patrick Randesi ,Active,
11632208,"686 realty, llc",Legal Name,Limited Liability Company,"11 Rodman Rd, Richmond, VA, 23224 - 1011, USA",Kevin Patrick Randesi ,Active,
11266670,"6951 Carnation Acquisition, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",Richard W. Gregory ,Active,
11625699,"6951 Carnation MM, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",Richard W. Gregory ,Active,
11625721,"6951 Carnation Multifamily, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",Richard W. Gregory ,Active,
11531728,6Ten Enterprises LLC ,Legal Name,Limited Liability Company,"904 W Leigh St, Richmond, VA, 23220, USA",Jeremy  Williams ,Active,
11263748,"7000 Carnation Acquisition, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",Richard W. Gregory ,Active,
11365203,"7000 Carnation Managing Member, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",Richard W. Gregory ,Active,
11299682,"7000 Carnation, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",Richard W. Gregory ,Active,
11373536,707 E MAIN STREET RESIDENTIAL LLC,Legal Name,Limited Liability Company,"101 W Commerce Rd, Richmond, VA, 23224 - 2360, USA",Edward  Solarz ,Inactive,
11228903,717 Clothing Co. LLC,Legal Name,Limited Liability Company,"1518 decatur st, Richmond, VA, 23224, USA",Kevren  Kelsie ,Inactive,
11807345,744 Montgomery Street LLC,Legal Name,Limited Liability Company,"715 e 4th st, Richmond, VA, 23224, USA",Baptiste Development LLC,Active,
S7801709,"757 & 804 Real Estate, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN   RANDESI ,Inactive,
S7801691,"757 & 804 Realty, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN   RANDESI ,Inactive,
S7828744,757 Realty & 804 Realty LLC,Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN   RANDESI ,Inactive,
S2502732,"7th and Franklin, LLC",Legal Name,Limited Liability Company,"11511 ALLECINGIE PKWY, RICHMOND, VA, 23235 - 0000, USA",RONALD H   HUNT ,Inactive,
S1597121,7th and Porter Street Apartments LLC,Legal Name,Limited Liability Company,"101 W COMMERCE RD 2ND FLOOR, RICHMOND, VA, 23224 - 0000, USA",RONALD   HUNT ,Inactive,
S1914763,"7th and Porter Street Developer, LLC",Legal Name,Limited Liability Company,"11511 ALLENCINGIE PKWY, RICHMOND, VA, 23235 - 0000, USA",RON   HUNT ,Inactive,
S1914748,"7th and Porter Street Managing Member, LLC",Legal Name,Limited Liability Company,"101 W COMMERCE RD 2ND FL, RICHMOND, VA, 23224 - 0000, USA",RONALD   HUNT ,Inactive,
11214818,7Thirty-One LLC ,Legal Name,Limited Liability Company,"2640 Susten Ln, Richmond, VA, 23224 - 4522, USA",Kaycie M Baxter ,Inactive,
11709193,804 Banquet Hall llc,Legal Name,Limited Liability Company,"3405 Hull St, Richmond, VA, 23224 - 3452, USA",Miles  Joyner 3rd,Active,
S4410157,804 Bar & Lounge LLC,Legal Name,Limited Liability Company,"3405 HULL ST, RICHMOND, VA, 23224 - 0000, USA",TARSHA   MORTON ,Inactive,
11644310,804 Dollhouse LLC,Legal Name,Limited Liability Company,"1819 Fernbrook Dr, Richmond, VA, 23224 - 4734, USA",Lakesha Denise Pulliam ,Pending Inactive,
S7801527,"804 real estate and property management, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN   RANDESI ,Active,
S7801550,"804 real estate and rentals, llc",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN   RANDESI ,Inactive,
S7796420,"804 Real Estate LIVE, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 1011, USA",KEVIN P   RANDESI ,Active,
S4471431,804 Real Estate LLC,Legal Name,Limited Liability Company,"11 RODMAN ROAD, RICHMOND, VA, 23224 - 0000, USA",KEVIN P   RANDESI ,Active,
S7796743,"804 real estate services, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 1011, USA",KEVIN P   RANDESI ,Active,
S7798327,"804 realtors, llc",Legal Name,Limited Liability Company,"11 Rodman Rd, Richmond, VA, 23224 - 1011, USA",KEVIN   RANDESI ,Inactive,
S7798350,"804 realty and property management, llc",Legal Name,Limited Liability Company,"11 Rodman Rd, Richmond, VA, 23224 - 1011, USA",KEVIN   RANDESI ,Active,
S7796693,"804 realty and relocation, llc",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN P   RANDESI ,Inactive,
S7801493,"804 realty and rentals, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 0000, USA",KEVIN   RANDESI ,Inactive,
S7796677,"804 realty services, llc",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 1011, USA",KEVIN P   RANDESI ,Active,
S7796438,"804 Realty, LLC",Legal Name,Limited Liability Company,"11 Rodman Road, Richmond, VA, 23224 - 1011, USA",KEVIN P   RANDESI ,Active,
06948236,804 Sports Bar & Grill Inc.,Legal Name,Stock Corporation,"3405 HULL STREET, RICHMOND, VA, 23224 - 0000, USA",BEVERLY   MILES ,Inactive,
S5595907,804CUTTZ LLC,Legal Name,Limited Liability Company,"5701C HULL STREET ROAD, RICHMOND, VA, 23224 - 0000, USA",GREGORY A   MCRAE ,Inactive,
11308083,8173 SALON LLC,Legal Name,Limited Liability Company,"1311 hull st, Richmond, VA, 23224, USA",maurice  carpenter ,Inactive,
S1566977,"822 West Broad Street, LLC",Legal Name,Limited Liability Company,"4201 DOMINION BLVD STE 200, GLEN ALLEN, VA, 23060 - 0000, USA",RICHARD W   GREGORY ,Inactive,
11206641,88 Detailers LLC,Legal Name,Limited Liability Company,"1603 COLUMBIA ST, Richmond, VA, 23224, USA",Eric  Beal ,Inactive,
11660945,914 MAURY ST LLC,Legal Name,Limited Liability Company,"2012 Maury St, Richmond, VA, 23224 - 3752, USA",HAMAD  BANIAHMAD ,Active,
11152692,916 West Broad LLC,Legal Name,Limited Liability Company,"7 E 2nd St # 209, Richmond, VA, 23224, USA",Michael A. McGlothlin ,Inactive,
11144690,9228 Reams Rd LLC,Legal Name,Limited Liability Company,"1516 Bowen St, Richmond, VA, 23224, USA",Benjamin Luke Lambourne  ,Inactive,
S5210226,9341 Glass Road LLC,Legal Name,Limited Liability Company,"908 Perry St, Apt 313, Richmond, VA, 23224 - 0000, USA",CAROL CLARK   SIMMERS ,Inactive,
11758500,"95 Seed, LLC",Legal Name,Limited Liability Company,"3121 W Leigh St, Richmond, VA, 23230 - 4407, USA",Michael  A. McGlothlin ,Active,
11511531,A & A Angelic Gifts LLC,Legal Name,Limited Liability Company,"1835 Clarkson Rd, Richmond, VA, 23224 - 3064, USA",Angela  McClenny ,Inactive,
11688514,A & A's Direct Shipping LLC,Legal Name,Limited Liability Company,"3915 peyton ave , Richmond, VA, 23224, USA",Navonda Denise Cammack ,Active,
11284470,A & C PAINTING DESIGN AND QUALITY LLC,Legal Name,Limited Liability Company,"5349 HULL STREET RD TRLR 98, Richmond, VA, 23224, USA",CARLOS E FLORES TURCIOS ,Inactive,
S5380888,A & C Utility LLC,Legal Name,Limited Liability Company,"5700 Orcutt Ln., Richmond, VA, 23224 - 0000, USA",FAUSTINO NAVA   CONTRERAS ,Inactive,
S8108724,"A & F Seafood and Deli, LLC",Legal Name,Limited Liability Company,"1305 Hull Street, Richmond, VA, 23224 - 0000, USA",JOSHUA   BARBER ,Active,
S3185537,A & F Tchibozo Enterprises L.L.C.,Legal Name,Limited Liability Company,"3002 MIDLOTHIAN TNPK, RICHMOND, VA, 23224 - 0000, USA",VERBENA ALLISON   TCHIBOZO ,Inactive,
S1632902,A & H Auto Care LLC,Legal Name,Limited Liability Company,"5255 HULL STREET #7, RICHMOND, VA, 26224 - 0000, USA",RICARDO   ALVAYERO ,Active,
11594443,A & J FLOORING  SERVICES LLC ,Legal Name,Limited Liability Company,"2204 MANDALAY DR APT B, Richmond, VA, 23224, USA",MIGUEL   ANDRADE  ,Inactive,
07707599,A & K Motor Company Inc.,Legal Name,Stock Corporation,"5341 Old Midlothian Tpke, Richmond, VA, 23224 - 1044, USA",KEISHA M   CRAWLEY ,Active,
S5846870,"A & M Painting Services, LLC",Legal Name,Limited Liability Company,"2221 Bywood Lane, Richmond, VA, 23224 - 0000, USA",ALEXANDER   MELENDEZ ,Inactive,
07749930,"A & S UTILITY, INC.",Legal Name,Stock Corporation,"5700 ORCUTT LN, RICHMOND, VA, 23224 - 0000, USA",FAUSTINO   NAVA ,Inactive,
11722349,A & V CLEANING LLC,Legal Name,Limited Liability Company,"11 E BLAKE LN, Richmond, VA, 23224, USA",ANAYENSI  TAMAYA TOAL ,Inactive,
11464446,A & W Drafting LLC,Legal Name,Limited Liability Company,"909 Perry St Apt 112, Richmond, VA, 23224 - 2281, USA",Alek  Wiggins ,Inactive,
S3726413,"A & W SEAFOOD MARKET, L.L.C.",Legal Name,Limited Liability Company,"9 W 21ST ST, RICHMOND, VA, 23224 - 0000, USA",LAWRENCE E   ALLEN ,Inactive,
11144354,A 1 cuts llc,Legal Name,Limited Liability Company,"4710 N Southside Plaza St, Richmond, VA, 23224 - 1742, USA",RUBIN EARL PAIR III,Active,
11001305,A Better Day Than Yesterday Initiative Program,Legal Name,Nonstock Corporation,"PO Box 7629, Henrico, VA, 23231 - 0129, USA",LeTeisha  Gordon ,Active,
S5141066,A Better Tomorrow Counseling Services LLC,Legal Name,Limited Liability Company,"2424 Hopkins Lane, Richmond, VA, 23224 - 0000, USA",CARL   ADKINS ,Inactive,
11683481,A BLESSED TRANSPORTATION SERVICE. LLC,Legal Name,Limited Liability Company,"2201 Chalfont Dr Apt 52, RICHMOND, VA, 23224 - 6347, USA",Avis  Coleman ,Active,
S7902614,A BUCK OR 2 LLC,Legal Name,Limited Liability Company,"3908 MORTON DR, RICHMOND, VA, 23223 - 0000, USA",HANANAH DAEQUAN   SHARPE ,Inactive,
S5377249,A Diamond In the Rough Ministries LLC,Legal Name,Limited Liability Company,"6209 Lakeside Ave, Henrico, VA, 23228 - 0000, USA",LAKEISHA CAMP   GRANT ,Inactive,
11314500,A E Communications LLC,Legal Name,Limited Liability Company,"1322 Pershing Ct, Virginia Beach, VA, 23453 - 1686, USA",Akua  Edusei ,Inactive,
11247606,"A Free Man Painting, LLC",Legal Name,Limited Liability Company,"3268 Snead Ct, Richmond, VA, 23224 - 6087, USA",Andre  Freeman ,Inactive,
11303233,"A Gilbert Consulting, LLC",Legal Name,Limited Liability Company,"14490 Warwick hill rd , South Prince George, VA, 23805 - 7900, USA",Adrianne Gilbert Pettiford ,Inactive,
S5624509,"A Guy & A Tool Bucket, LLC",Legal Name,Limited Liability Company,"5818 Pocosham Dr, Richmond, VA, 23224 - 0000, USA",JOSHUA   STEARNS ,Inactive,
F2025437,A Hand of Hope Community Development Corporation,Legal Name,Nonstock Corporation,"300 TURNER RD STE A, RICHMOND, VA, 23225 - 0000, USA",CAROLINA D   LUNA ,Inactive,
S8551832,"A Heart For Others, LLC",Legal Name,Limited Liability Company,"204 GREEN ACRES AVE, RICHMOND, VA, 23224 - 0000, USA",WALDA FRANCIS   LUNDI ,Inactive,
07633522,"A little faith in Destiny, inc.",Legal Name,Stock Corporation,,DESTINY   SHELTON ,Inactive,
11255391,A Loving Hand LLC,Legal Name,Limited Liability Company,"1506 silver ave, Richmond, VA, 23224, USA",Rhonika Tiarra  Thurston ,Inactive,
11550877,"A Moore Creations, LLC",Legal Name,Limited Liability Company,"3418 Chapel Dr, Richmond, VA, 23224, USA",Adrianne Denise Moore ,Active,
11202539,A Mother's Helper LLC,Legal Name,Limited Liability Company,"619 Circlewood Dr, Richmond, VA, 23224, USA",Michelle  Ingram Horne ,Active,
11252615,A New Light LLC,Legal Name,Limited Liability Company,"215 Winber Dr, Richmond, VA, 23224 - 1867, USA",Bianca  Evans ,Inactive,
11060203,A New Start Services LLC,Legal Name,Limited Liability Company,"2906 Monet Ct, Richmond, VA, 23224 - 5950, USA",Tabitha  Dowtin ,Inactive,
07668296,A New U A New Chance,Legal Name,Nonstock Corporation,,UZZIAH A   HARRIS ,Inactive,
