Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S5205341,"American Cigar Factory, LLC",Legal Name,Limited Liability Company,"1503 Colley Avenue, Norfolk, VA, 23517 - 0000, USA",EDWARD A   MCCULLOUGH ,Inactive,
S4988269,AMERICAN DREAM INVESTMENT PROPERTIES LLC,Legal Name,Limited Liability Company,"821 W 36TH ST, NORFOLK, VA, 23508 - 0000, USA",THOMAS WAYNE   CHAMBERS ,Inactive,
S0414021,"AMERICAN RECOVERY SERVICES, L.L.C.",Legal Name,Limited Liability Company,"1702 CLONCURRY RD, NORFOLK, VA, 23505 - 0000, USA",B HALE  DELAVAN JR ,Inactive,
S3701358,"American Speech, L.L.C.",Legal Name,Limited Liability Company,"1032 N LEXAN CRES, NORFOLK, VA, 23508 - 0000, USA",MELISSA PAGE   DEUTSCH ,Inactive,
S8566293,"AMGP, LLC",Legal Name,Limited Liability Company,"3892 Jousting Arch, Virginia Beach, VA, 23456 - 0000, USA",DARBY OWEN   MEE ,Active,
11768725,AMI Services LLC,Legal Name,Limited Liability Company,"1049 49th St Apt 106, Norfolk, VA, 23508, USA",Atif  Ibrahim ,Active,
11335052,"Amy Zucharo D.O., A Professional Corporation",Legal Name,Stock Corporation,"529 Massachusetts Ave, Norfolk, VA, 23508, USA",Amy  Zucharo ,Active,
11803688,"Anchor counseling and consulting, Virginia, PLLC ",Legal Name,Limited Liability Company,"1108 Rockbridge Ave, Norfolk, VA, 23508, USA",Emily  Bebber ,Active,
S6088704,"ANCHORED INTERIORS, LLC",Legal Name,Limited Liability Company,"1030 Magnolia Ave, Norfolk, VA, 23508 - 1411, USA",KRISTEN M.   BRITT ,Active,
S6761961,Anderson Support LLC,Legal Name,Limited Liability Company,"1514 W 40TH ST #2, NORFOLK, VA, 23508 - 0000, USA",ALONZO   ANDERSON ,Inactive,
11818912,Androtta Arts LLC,Legal Name,Limited Liability Company,"4601 Mayflower Rd Apt 11N, Norfolk, VA, 23508 - 2761, USA",Janeilla  Burns ,Active,
S6862736,"ANDU'S HOOKAH, LLC",Legal Name,Limited Liability Company,"6139 JEFFERSON AVE, NEWPORT NEWS, VA, 23605 - 0000, USA",ANDUALEM Z   BELACHEW ,Inactive,
S0324915,"Ann P. Stokes Landscape Architects, L.L.C.",Legal Name,Limited Liability Company,"4400 Colley Ave, Norfolk, VA, 23508 - 0000, USA",J RANDOLPH   STOKES ,Active,
S7605571,Another Level Sheet Metal Mechanics LLC,Legal Name,Limited Liability Company,"1090 W 35St, Norfolk, VA, 23508 - 0000, USA",GUILLERMO   MUJICA ,Inactive,
S6377826,Another Starving Artist LLC,Legal Name,Limited Liability Company,"4408 Colley Ave, Norfolk, VA, 23508 - 0000, USA",DENISE JOANN   TEAGUE ,Inactive,
11490869,Antoine Walton LLC,Legal Name,Limited Liability Company,"1019 W 37th St, Norfolk, VA, 23508, USA",Antoine  Walton ,Active,
11197642,Antoino Sparkling Mop LLC,Legal Name,Limited Liability Company,"2804 Gosnold Ave Apt 1, Norfolk, VA, 23508, USA",Ivory Tenkia Davis ,Inactive,
11112050,Anything But Ordinary Therapy Group PLLC,Legal Name,Limited Liability Company,"727 Delaware Ave, Norfolk, VA, 23508, USA",Jennifer  Taylor ,Active,
11590359,Anytime Boat LLC,Legal Name,Limited Liability Company,"509 New York Ave, Norfolk, VA, 23508, USA",Letticia Dawn Brown ,Inactive,
S4943009,anytime entertainment LLC,Legal Name,Limited Liability Company,"419w 34th st, Norfolk, VA, 23508 - 0000, USA",ARCHIE S   SANDERS ,Inactive,
11313766,"AOF, LLC",Legal Name,Limited Liability Company,"820 W 38th St Unit 1A, Norfolk, VA, 23508 - 2614, USA",Niesha L Bryant ,Inactive,
11751576,"AOGDCG, LLC",Legal Name,Limited Liability Company,"2601 Granby St, Norfolk, VA, 23517 - 1425, USA",MIchael E Glenn ,Active,
07395726,Apostolic International Ministries,Legal Name,Nonstock Corporation,,DANNY L  DAILY JR ,Inactive,
S7485891,Apple Transportation LLC,Legal Name,Limited Liability Company,"3800 Colley Ave., 6394, Norfolk, VA, 23508 - 0000, USA",KONAH   HORACE ,Inactive,
S2694091,Appraisal Services of Tidewater L.L.C.,Legal Name,Limited Liability Company,"1034 COVINGTON LN, NORFOLK, VA, 23508 - 0000, USA",FRANKLYN L   STANFIELD ,Inactive,
S1063421,"APSFP, LLC",Legal Name,Limited Liability Company,"4400 Colley Ave, Norfolk, VA, 23508, USA",J RANDOLPH   STOKES ,Inactive,
S1763855,ARCHER ARROW MEDIA L.L.C.,Legal Name,Limited Liability Company,"1149 LARCHMONT CRESCENT, NORFOLK, VA, 23508 - 0000, USA",KEVIN   KRIGSVOLD ,Inactive,
S5996782,Archie sanders and Associates LLC,Legal Name,Limited Liability Company,"4346 STAFFORD DRIVE, CHESAPEAKE, VA, 23321 - 0000, USA",ARCHIE   SANDERS ,Inactive,
11501819,"ARCSys Technologies, LLC",Legal Name,Limited Liability Company,"500 E Main St Ste 1600, Norfolk, VA, 23510 - 2206, USA",michael Thomas umscheid ,Active,
07451644,Arctic Antarctic Corporation,Legal Name,Stock Corporation,"1434 W 49TH STREET, NORFOLK, VA, 23508 - 0000, USA",IRFAN   JAMEEL ,Inactive,
S7995113,Arctic Trident LLC,Legal Name,Limited Liability Company,"923 Jamestown Crescent, Norfolk, VA, 23508 - 0000, USA",MARTIN LEON   PLAISTED ,Inactive,
S4676120,"Ariel Stein, L.L.C.",Legal Name,Limited Liability Company,"101 West Main Street, Suite 1700, Norfolk, VA, 23510 - 0000, USA",ARIEL   STEIN ,Inactive,
11368157,ARMOR TRUCKING LLC,Legal Name,Limited Liability Company,"538 W 35th St, Norfolk, VA, 23508 - 3102, USA",NATASHA   LEWIS ,Inactive,
11299777,Art By Form LLC,Legal Name,Limited Liability Company,"1515 Longwood Dr, Norfolk, VA, 23508, USA",Music Inc.,Inactive,
11478956,artbyFORM Inc.,Legal Name,Nonstock Corporation,"1515 Longwood Dr, Norfolk, VA, 23508, USA",June Rosalind Moretz ,Active,
11075866,artis transportation llc,Legal Name,Limited Liability Company,"1538 W 39th st, Norfolk, VA, 23508, USA",Lamont  Artis ,Inactive,
11382272,"Artistic Soul Flow, LLC",Legal Name,Limited Liability Company,"4601 Mayflower Rd Apt 8N, NORFOLK, VA, 23508 - 2757, USA",Vanessa  Golson ,Inactive,
11103385,ARTRICE LLC,Legal Name,Limited Liability Company,"828 W 35th St, Norfolk, VA, 23508 - 3011, USA",Artrice M Parker ,Inactive,
S7246384,As You Wish Vacations LLC,Legal Name,Limited Liability Company,"4000 Gosnold Ave, Norfolk, VA, 23508 - 0000, USA",ALYSON   MORRISSEY ,Inactive,
11248903,Asante Bio LLC,Legal Name,Limited Liability Company,"5923 Powhatan Ave, Norfolk, VA, 23508, USA",Michael  Francis ,Active,
S7671466,Ascensiom Group LLC,Legal Name,Limited Liability Company,"623 rhode island ave, norfolk, VA, 23508 - 0000, USA",TORREE D   CANNON ,Inactive,
S4714053,"Assembly Pros, LLC",Legal Name,Limited Liability Company,"1401 W 26th St, Norfolk, VA, 23508 - 0000, USA",GAVIN   HARASTY ,Inactive,
S1234683,"Astor Properties, LLC",Legal Name,Limited Liability Company,"791 W 48TH ST, NORFOLK, VA, 23508 - 0000, USA",DARREN A   WILLIS ,Inactive,
S7337506,"Athlone Equity Partners, LLC",Legal Name,Limited Liability Company,"1240 Richmond Crescent, Norfolk, VA, 23508 - 0000, USA",JOSEPH MCCLURE   KENNEDY ,Inactive,
S7420427,"Athlone Property Group, LLC",Legal Name,Limited Liability Company,"1240 Richmond Crescent, Norfolk, VA, 23508 - 0000, USA",JOSEPH   KENNEDY ,Inactive,
06358402,"Atlantic Auto Service Center, Inc.",Legal Name,Stock Corporation,"1040 W 38TH ST A, NORFOLK, VA, 23508 - 0000, USA",GEORGE H   HALEY ,Inactive,
S5489879,"Atlas Flats Developer, LLC",Legal Name,Limited Liability Company,"150 W. MAIN STREET, SUITE 1500, NORFOLK, VA, 23510 - 0000, USA",EDWARD A   MCCULLOUGH ,Inactive,
S5520616,"Atlas Flats Management, LLC",Legal Name,Limited Liability Company,"150 W. MAIN STREET, SUITE 1500, NORFOLK, VA, 23510 - 0000, USA",EDWARD A   MCCULLOUGH ,Inactive,
S5489804,"Atlas Flats Tenant, LLC",Legal Name,Limited Liability Company,"150 W. MAIN STREET, SUITE 1500, NORFOLK, VA, 23510 - 0000, USA",EDWARD A   MCCULLOUGH ,Inactive,
S7282561,Atlas Human Performance LLC,Legal Name,Limited Liability Company,"534 MASSACHUSETTS AVE, NORFOLK, VA, 23508 - 0000, USA",ERIC   SCHUSSLER ,Active,
S6636189,ATTT LLC,Legal Name,Limited Liability Company,"416 WEST 33TH STREET, NORFOLK, VA, 23508 - 0000, USA",TYRONE ANTHONY   UPSHUR ,Active,
08077273,Audrey Rose Photo Inc.,Legal Name,Stock Corporation,"909 tabb lakes dr, Yorktown, VA, 23693 - 0000, USA",AUDREY   DEYERLE ,Active,
11348939,Auntie Advocate ,Legal Name,Nonstock Corporation,"3113 Chesapeake Dr Apt T2, Dumfries, VA, 22026 - 2723, USA",LaTonya   Snow  ,Pending Inactive,
S7075395,"Auntie's, LLC",Legal Name,Limited Liability Company,"1333 Preserve Drive, Virginia Beach, VA, 23451 - 0000, USA",doddie  braza ,Inactive,
S6140927,Autism Unlimited LLC,Legal Name,Limited Liability Company,"703 west 28th street unit 1, norfolk, VA, 23508 - 0000, USA",ALAHNA NICOLE   PARKER ,Inactive,
02292852,"AUTO BATH, INC.",Legal Name,Stock Corporation,"1363 BRUNSWICK AV, NORFOLK, VA, 23508 - 0000, USA",BARRY C.   LITTLE ,Inactive,
11074690,Automotive Crew LLC,Legal Name,Limited Liability Company,"630 W 34th St Apt. 3, Norfolk, VA, 23508, USA",Thomas  Lee Harris ,Inactive,
S8014617,"Autonomy Frontiers, LLC",Legal Name,Limited Liability Company,"532 Rhode Island Avenue, Norfolk, VA, 23508 - 0000, USA",BONNIE DANETTE   ALLEN ,Inactive,
11255004,"Autopsy and Medical Services, LLC",Legal Name,Limited Liability Company,"4601 Mayflower Rd Apt 12P, Norfolk, VA, 23508 - 2761, USA",Philip Ryan Murden ,Inactive,
S8163208,"AVE pro, LLC",Legal Name,Limited Liability Company,"5514 Monroe Pl Apt 301B, Norfolk, VA, 23508 - 1531, USA",SHAKIRA DANIELLE   TURNER ,Inactive,
S7190327,AverJay Studios LLC,Legal Name,Limited Liability Company,"1310 west 27th street, norfolk, VA, 23508 - 0000, USA",TERRY   MORRIS ,Inactive,
06665145,"Aviation Education Institute, Inc.",Legal Name,Stock Corporation,"4500 COLLEY AVE, STE 200, NORFOLK, VA, 23508 - 0000, USA",AARON MICHAEL   GLASSMAN ,Inactive,
11579349,"Awakening Powerful Purpose, LLC",Legal Name,Limited Liability Company,"618 New Jersey Ave, Norfolk, VA, 23508, USA",Michelle L Maguire ,Active,
11234045,Axiom Innovative Solutions LLC,Legal Name,Limited Liability Company,"5215 Colley Ave Ste 117, Norfolk, VA, 23508 - 2166, USA",Raymundo  Villarreal ,Active,
11193670,Ayins Aspirations LLC,Legal Name,Limited Liability Company,"1037 W 39th St Apt 349, Norfolk, VA, 23508 - 2765, USA",johnny  pierce 3rd,Inactive,
S7853684,B&L Professional Services International LLC,Legal Name,Limited Liability Company,"718 Connecticut Avenue, Norfolk, VA, 23508 - 0000, USA",PATRICIA LERMA   BRACKNELL ,Inactive,
11081266,B.E. You Life Coaching LLC,Legal Name,Limited Liability Company,"535 Delaware Ave, Norfolk, VA, 23508, USA",Tyler Alexus McDaniel ,Inactive,
08226151,Bailes - do - Monde,Legal Name,Nonstock Corporation,"510 W 38TH, NORFOLK, VA, 23508 - 0000, USA",JAMILA   CARR ,Inactive,
11274248,"Baker Hauling & Transportation, llc",Legal Name,Limited Liability Company,"5215 Colley Ave ste 111, Norfolk, VA, 23508, USA",Crystal  Baker ,Inactive,
11667525,"Balancing Act by Collin, LLC",Legal Name,Limited Liability Company,"834 44th St Apt 204, Norfolk, VA, 23508 - 2045, USA",Collin  Harmon ,Active,
S4577864,Ball Legal Solutions PLC,Legal Name,Limited Liability Company,"1410 BUCKINGHAM AVENUE, NORFOLK, VA, 23508 - 0000, USA",CLARENCE JORDAN  BALL III ,Inactive,
S3856459,BAMACORD LLC,Legal Name,Limited Liability Company,"611 Rhode Island Ave, Norfolk, VA, 23508 - 0000, USA",JOHN DAVID  PHILLIPS III ,Inactive,
S5611803,Banker Engineering and Design PLC,Legal Name,Limited Liability Company,"1030 MAGNOLIA AVE, NORFOLK, VA, 23508 - 0000, USA",JOSHUA HUNGERFORD   BROWN ,Inactive,
S5850898,BAO LLC,Legal Name,Limited Liability Company,"4300 Colley Ave, Norfolk, VA, 23508 - 0000, USA",PAMELA   FOUT ,Active,
11027196,Barakaallah01 LLC,Legal Name,Limited Liability Company,"1300 Monterey Ave, Norfolk, VA, 23508, USA",Suzan  Mustafa ,Inactive,
11200054,Barker's Fine Jewelry LLC,Legal Name,Limited Liability Company,"535 W 36th St Unit 205, Norfolk, VA, 23508 - 3154, USA",Christopher  Barker ,Inactive,
S5072147,Barnett Family Farms LLC,Legal Name,Limited Liability Company,"737 Pennsylvania Ave., Norfolk, VA, 23508 - 0000, USA",ASHLEY NICHOLE   BARNETT ,Inactive,
S6151585,"Barron & Guthrie PARK, LLC",Legal Name,Limited Liability Company,"1703 Barron St, Portsmouth, VA, 23704 - 0000, USA",JONATHAN   MOORE ,Inactive,
S7366877,"BarTastic, LLC",Legal Name,Limited Liability Company,"620 Massachusetts Ave., Norfolk, VA, 23508 - 0000, USA",INGLISH   YOUNG ,Inactive,
S7186655,Bash 43rd Street LLC,Legal Name,Limited Liability Company,"6305 Eleanor Court, Norfolk, VA, 23508 - 0000, USA",BRIAN VINCENT   BASHARA ,Active,
S8641385,Baskerville Strategies LLC,Legal Name,Limited Liability Company,"838 46th St., Glendale CA 91203, Norfolk, VT, 23508 - 0000, USA",JEVON   BASKERVILLE ,Inactive,
01473438,"BAUM'S SERVICE CENTER, INC.",Legal Name,Stock Corporation,"727 E 26th St, Norfolk, VA, 23504 - 1935, USA",Igor A Vaserfirer ,Active,
S7028691,BAXTER'S HEALTH TRAINING LLC,Legal Name,Limited Liability Company,"5215 COLLEY AVE, STE 122, NORFOLK, VA, 23508 - 0000, USA",JANET   BAXTER ,Inactive,
11364086,"BBBS 161, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Pending Inactive,
11374504,"BBBS 201, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Active,
11364098,"BBBS 2905, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Inactive,
11364115,"BBBS 3, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Inactive,
11364127,"BBBS 3556, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Inactive,
11364146,"BBBS 5049, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Inactive,
11364156,"BBBS 5960, LLC",Legal Name,Limited Liability Company,"412 Robin Rd, Portsmouth, VA, 23701, USA",Igor A Vaserfirer ,Inactive,
11180401,BCPM LLC,Legal Name,Limited Liability Company,"3012 Bill Black Ct, Virginia Beach, VA, 23456 - 2207, USA",Igor A Vaserfirer ,Active,
11523515,"BCS Trace, LLC",Legal Name,Limited Liability Company,"753 51st St, Norfolk, VA, 23508 - 2021, USA",William Michael Giocondo ,Inactive,
S0299950,"BEACH OFFICE PROPERTIES, L.L.C.",Legal Name,Limited Liability Company,"2820 E 10TH ST, GREENVILLE, NC, 27858 - 0000, USA",J DEREK   TURRIETTA ,Inactive,
S3464106,"Beach Stant, LLC",Legal Name,Limited Liability Company,"1118 MAGNOLIA AVE, NORFOLK, VA, 23508 - 0000, USA",AUBREY LEE  BEACH III ,Inactive,
S2740720,"Beacon Capital Recovery Group, LLC",Legal Name,Limited Liability Company,"1053 S LEXAN CRES, NORFOLK, VA, 23508 - 0000, USA",CARTER C   SMITH ,Inactive,
11004824,"Beamons Mill Pond, LLC",Legal Name,Limited Liability Company,"222 Central Park Ave Ste 1500, Virginia Beach, VA, 23462 - 3033, USA",Clark Judson Simpson ,Inactive,
11540276,"Bear Creek Tree Farm, LLC",Legal Name,Limited Liability Company,"1701 Cloncurry Rd, Norfolk, VA, 23505, USA",Igor A Vaserfirer ,Active,
S5776366,"Bear Trap Circle, LLC",Legal Name,Limited Liability Company,"844 W. 45th Street, Norfolk, VA, 23508 - 0000, USA",CHRISTOPHER M   CLARK ,Inactive,
11314873,Bear Woodcraft LLc,Legal Name,Limited Liability Company,"609 W 38th St, Norfolk, VA, 23508 - 3124, USA",Lawrence  Sauger ,Inactive,
S7130984,Bella Davinci Beauty LLC,Legal Name,Limited Liability Company,"329 w. 21st Street, norfolk, VA, 23517 - 0000, USA",DARAI STARR   ROBINS ,Inactive,
07365117,"BELLE FUTURES, INC.",Legal Name,Stock Corporation,"1100 BRUNSWICK AVENUE, NORFOLK, VA, 23508 - 0000, USA",WILLIAM F   SMITH ,Inactive,
S7874409,"Belle Isle Ventures, LLC",Legal Name,Limited Liability Company,"6023 Westwood Terrace, Norfolk, VA, 23508 - 0000, USA",TAYLOR ALLEN   SHORT ,Inactive,
11740400,"BellFamilyProperties, LLC",Legal Name,Limited Liability Company,"1438 w 39th st , Norfolk, VA, 23508, USA",Malik  Bell ,Active,
11089892,"Benn's Grant Apartment Homes, LLC",Legal Name,Limited Liability Company,"4400 Colley Ave, Norfolk, VA, 23508, USA","Igor A Vaserfirer, Esq ",Active,
11089900,"Benn's Grant Development, LLC",Legal Name,Limited Liability Company,"4400 Colley Ave, Norfolk, VA, 23508, USA","Igor A Vaserfirer, Esq ",Active,
11288401,Beth's meal deals LLC,Legal Name,Limited Liability Company,"6032 Westwood Ter, Norfolk, VA, 23508 - 1139, USA",John   w sokol ,Active,
07433170,"BETHEL BAPTIST CHURCH OF NORFOLK, VA INC.",Legal Name,Nonstock Corporation,"1234 Reservoir Ave, Norfolk, VA, 23504 - 2934, USA",LARRY J   YOUNG ,Inactive,
11809400,"Better Days Home Health Care, LLC",Legal Name,Limited Liability Company,"1327 W 42nd St, Norfolk, VA, 23508 - 2305, USA",April  Johnson ,Active,
11363099,Better Than Ever Home Improvements LLC,Legal Name,Limited Liability Company,"834 48th St, Norfolk, VA, 23508 - 2016, USA",Kasey  Taylor ,Inactive,
11608288,Beyond Clean Janitorial And Detailing LLC,Legal Name,Limited Liability Company,"440 Monticello Ave # 168774 Ste 1802, Norfolk, VA, 23510 - 2670, USA",reshawn  bowser ,Inactive,
11543329,Beyond Grateful Home Health Care LLC,Legal Name,Limited Liability Company,"533 Front St, Norfolk, VA, 23510 - 1076, USA",Warren  Burrus Jr.,Inactive,
11322246,BHADDIE BUSINESS BEGINNINGS LLC,Legal Name,Limited Liability Company,"1037 W 39th St Apt 413, Norfolk, VA, 23508 - 2788, USA",Malieka Andreen  Cummings ,Inactive,
11686828,BHAI LLC,Legal Name,Limited Liability Company,"1190 HICKORY AVE, Fairfield, CA, 94533, USA",IAN ALEX  HENRY ,Active,
S0253882,"BibleWorks, LLC",Legal Name,Limited Liability Company,"5412 POWHATAN AVE, NORFOLK, VA, 23508 - 0000, USA",MICHAEL S   BUSHELL ,Inactive,
11628781,BibliothekeOnline LLC,Legal Name,Limited Liability Company,"517 Massachusetts Ave, Norfolk, VA, 23508 - 2115, USA",David  Benjamin ,Active,
S4400422,Big Buddah's Noodles LLC,Legal Name,Limited Liability Company,"1407 w 42nd st, Norfolk, VA, 23508 - 0000, USA",JAMES   ANDREWS ,Inactive,
07260375,Big Red Tree,Legal Name,Nonstock Corporation,"945 JAMESTOWN CRESCENT, NORFOLK, VA, 23508 - 0000, USA",RICHARD C   FREEMAN ,Inactive,
S5640992,Billups Enterprises LLC,Legal Name,Limited Liability Company,"733 West 37th Sreet, Norfolk, VA, 23508 - 0000, USA",HARRISON E   BILLUPS ,Inactive,
07474901,Biomines Corporation,Legal Name,Stock Corporation,"1434 W 49TH STREET, NORFOLK, VA, 23508 - 0000, USA",VIVIAN J   HARDISON ,Inactive,
S0123176,"BIOSCIENCE CONSULTANTS, L.C.",Legal Name,Limited Liability Company,"1509 CEDAR LANE, NORFOLK, VA, 23508 - 0000, USA",LLOYD  WOLFINBARGER JR ,Inactive,
S3975697,Bird in Hand Production & Publishing LLC,Legal Name,Limited Liability Company,"530 CAROLINA AVE, NORFOLK, VA, 23508 - 0000, USA",ELIZABETH ANDERSON   HUNTER ,Pending Inactive,
11145670,BKLYN GIRL DESIGNS LLC,Legal Name,Limited Liability Company,"538 W 35th St, Norfolk, VA, 23508 - 3102, USA",ERIKA   REEL  ,Active,
11283304,Black Bar LLC ,Legal Name,Limited Liability Company,"2201 4th Ave , Richmond, VA, 23222, USA",Kool Kid Property Management LLC,Inactive,
S4244382,Black Peacock LLC,Legal Name,Limited Liability Company,"1023 W. 38th St. Apartment G, Norfolk, VA, 23508 - 0000, USA",SIAGA   MOKONYANA ,Inactive,
11810617,BlackSky Enterprise LLC,Legal Name,Limited Liability Company,"799 53rd St, Norfolk, VA, 23508, USA",TerlawRia  Harper ,Active,
11268753,BLINGED OUT BITES LLC,Legal Name,Limited Liability Company,"4208 Bowdens ferry rd apt b, Norfolk, VA, 23508, USA",Giamoni  Shields ,Inactive,
11255311,Blue Insurance LLC,Legal Name,Limited Liability Company,"13321 New Hampshire Ave Ste A, Silver Spring, MD, 20904, USA",Deepak  Satheesh ,Inactive,
S7980586,Blue J Overland LLC,Legal Name,Limited Liability Company,"4917 Colonial Ave, Norfolk, VA, 23508 - 0000, USA",JEREMY   BAILEY ,Inactive,
S5319019,"Blue Ribbon Landscaping, LLC",Legal Name,Limited Liability Company,"622 Virginia Ave., Norfolk, VA, 23508 - 0000, USA",NICHOLAS ROBERT   MAZZIO ,Inactive,
S3185883,"Blue Umbrella Tours, LLC",Legal Name,Limited Liability Company,"791 W 51ST ST, NORFOLK, VA, 23508 - 0000, USA",KIRK A   SPRINGER ,Inactive,
S5218179,Bluepoint Creative LLC,Legal Name,Limited Liability Company,"316 31st, Norfolk, VA, 23508 - 0000, USA",JEREMY   DORTCH ,Inactive,
11329848,Blume and sons llc,Legal Name,Limited Liability Company,"4805 Killam Ave Apt 3, Norfolk, VA, 23508 - 2063, USA",Anthony  Blume ,Inactive,
11058289,"BOAZ FARM, LLC",Legal Name,Limited Liability Company,"5232 Edgewater Dr, Norfolk, VA, 23508 - 1721, USA",John   Chandler ,Active,
05873807,Bob and Margo Taylor Foundation,Legal Name,Nonstock Corporation,"955 BOLLING AVE #407, NORFOLK, VA, 23508 - 0000, USA",MARGARET D   TAYLOR ,Inactive,
S3940444,Bobby Wilder Football Camp LLC,Legal Name,Limited Liability Company,"6000 Upper Brandon Pl, Norfolk, VA, 23508 - 0000, USA",ROBERT STANLEY   WILDER ,Inactive,
